|dates|Loiza_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Loiza_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Loiza_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Loiza_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Loiza_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Loiza_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Loiza_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Loiza_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-27|7468.0|0|613.0|0|7.585694839747556|0|8081.0|0
0|2020-04-28|7468.0|0|613.0|0|7.585694839747556|0|8081.0|0
0|2020-04-29|7468.0|0|613.0|0|7.585694839747556|0|8081.0|0
0|2020-04-30|7468.0|0|613.0|0|7.585694839747556|0|8081.0|0
0|2020-05-01|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-02|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-03|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-04|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-05|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-06|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-07|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-08|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-09|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-10|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-11|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-12|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-13|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-14|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-15|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-16|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-17|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-18|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-19|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-20|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-21|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-22|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-23|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-24|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-25|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-26|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-27|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-28|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-29|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-30|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-05-31|7151.0|0|779.0|0|9.823455233291298|0|7930.0|0
0|2020-06-01|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-02|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-03|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-04|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-05|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-06|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-07|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-08|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-09|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-10|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-11|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-12|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-13|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-14|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-15|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-16|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-17|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-18|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-19|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-20|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-21|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-22|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-23|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-24|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-25|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-26|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-27|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-28|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-29|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-06-30|7568.0|0|754.0|0|9.060322037971641|0|8322.0|0
0|2020-07-01|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-02|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-03|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-04|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-05|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-06|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-07|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-08|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-09|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-10|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-11|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-12|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-13|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-14|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-15|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-16|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-17|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-18|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-19|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-20|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-21|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-22|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-23|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-24|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-25|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-26|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-27|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-28|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-29|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-30|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-07-31|7537.0|0|665.0|0|8.107778590587662|0|8202.0|0
0|2020-08-01|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-02|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-03|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-04|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-05|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-06|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-07|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-08|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-09|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-10|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-11|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-12|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-13|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-14|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-15|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-16|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-17|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-18|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-19|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-20|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-21|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-22|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-23|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-24|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-25|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-26|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-27|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-28|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-29|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-30|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-08-31|7479.0|0|797.0|0|9.630256162397293|0|8276.0|0
0|2020-09-01|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-02|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-03|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-04|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-05|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-06|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-07|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-08|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-09|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-10|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-11|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-12|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-13|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-14|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-15|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-16|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-17|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-18|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-19|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-20|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-21|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-22|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-23|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-24|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-25|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-26|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-27|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-28|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-29|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-09-30|7391.0|0|908.0|0|10.941077238221473|0|8299.0|0
0|2020-10-01|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-02|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-03|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-04|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-05|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-06|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-07|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-08|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-09|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-10|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-11|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-12|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-13|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-14|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-15|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-16|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-17|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-18|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-19|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-20|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-21|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-22|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-23|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-24|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-25|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-26|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-27|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-28|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-29|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-30|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-10-31|7355.0|0|813.0|0|9.953476983349658|0|8168.0|0
0|2020-11-01|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-02|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-03|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-04|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-05|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-06|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-07|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-08|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-09|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-10|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-11|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-12|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-13|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-14|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-15|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-16|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-17|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-18|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-19|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-20|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-21|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-22|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-23|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-24|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-25|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-26|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-27|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-28|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-29|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-11-30|7199.0|0|889.0|0|10.991592482690406|0|8088.0|0
0|2020-12-01|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-02|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-03|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-04|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-05|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-06|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-07|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-08|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-09|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
