|dates|Richmond_NewYork_UnitedStates.BLS_EmployedPopulation.data|Richmond_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Richmond_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Richmond_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Richmond_NewYork_UnitedStates.BLS_UnemploymentRate.data|Richmond_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Richmond_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Richmond_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-23|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-11-24|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-11-25|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-11-26|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-11-27|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-11-28|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-11-29|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-11-30|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-01|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-02|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-03|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-04|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-05|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-06|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-07|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-08|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-09|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-10|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-11|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-12|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-13|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-14|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-15|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-16|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-17|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-18|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-19|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-20|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-21|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-22|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-23|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-24|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-25|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-26|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-27|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-28|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-29|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-30|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2021-12-31|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-01|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-02|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-03|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-04|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-05|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-06|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-07|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-08|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-09|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-10|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-11|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-12|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-13|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-14|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-15|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-16|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
0|2022-01-17|197242.0|0|18435.0|0|8.547503906304335|0|215677.0|0
