|dates|Guaynabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Guaynabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Guaynabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Guaynabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Guaynabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Guaynabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Guaynabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Guaynabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-06|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-07|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-08|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-09|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-10|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-11|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-12|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-13|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-14|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-15|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-16|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-17|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-18|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-19|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-20|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-21|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-22|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-23|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-24|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-25|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-26|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-27|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-28|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-29|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-11-30|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-01|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-02|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-03|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-04|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-05|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-06|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-07|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-08|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-09|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-10|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-11|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-12|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-13|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-14|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-15|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-16|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-17|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-18|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-19|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-20|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-21|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-22|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-23|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-24|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-25|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-26|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-27|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-28|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-29|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-30|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2021-12-31|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-01|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-02|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-03|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-04|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-05|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-06|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-07|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-08|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-09|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-10|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-11|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-12|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-13|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-14|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-15|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-16|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
0|2022-01-17|35918.0|0|1767.0|0|4.688868249966831|0|37685.0|0
