|dates|Flagler_Florida_UnitedStates.JHU_ConfirmedCases.data|Flagler_Florida_UnitedStates.JHU_ConfirmedCases.missing|Flagler_Florida_UnitedStates.NYT_ConfirmedCases.data|Flagler_Florida_UnitedStates.NYT_ConfirmedCases.missing|Flagler_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Flagler_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Flagler_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Flagler_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-11|14803.0|0|14701.0|0|114.0|0|0.0|100
0|2021-12-12|14803.0|0|14701.0|0|114.0|0|0.0|100
0|2021-12-13|14803.0|0|14701.0|0|114.0|0|0.0|100
0|2021-12-14|14803.0|0|14701.0|0|114.0|0|0.0|100
0|2021-12-15|14803.0|0|14701.0|0|114.0|0|0.0|100
0|2021-12-16|14803.0|0|14701.0|0|114.0|0|0.0|100
0|2021-12-17|14877.0|0|14775.0|0|114.0|0|0.0|100
0|2021-12-18|14877.0|0|14775.0|0|114.0|0|0.0|100
0|2021-12-19|14877.0|0|14775.0|0|114.0|0|0.0|100
0|2021-12-20|14877.0|0|14775.0|0|114.0|0|0.0|100
0|2021-12-21|14877.0|0|14775.0|0|114.0|0|0.0|100
0|2021-12-22|14877.0|0|14775.0|0|114.0|0|0.0|100
0|2021-12-23|14877.0|0|14775.0|0|114.0|0|0.0|100
0|2021-12-24|14877.0|0|14948.0|0|114.0|0|0.0|100
0|2021-12-25|15050.0|0|14948.0|0|114.0|0|0.0|100
0|2021-12-26|15050.0|0|14948.0|0|114.0|0|0.0|100
0|2021-12-27|15050.0|0|14948.0|0|114.0|0|0.0|100
0|2021-12-28|15050.0|0|14948.0|0|114.0|0|0.0|100
0|2021-12-29|15050.0|0|14948.0|0|114.0|0|0.0|100
0|2021-12-30|15050.0|0|14948.0|0|114.0|0|0.0|100
0|2021-12-31|15621.0|0|15519.0|0|114.0|0|0.0|100
0|2022-01-01|15621.0|0|15519.0|0|114.0|0|0.0|100
0|2022-01-02|15621.0|0|15519.0|0|114.0|0|0.0|100
0|2022-01-03|15621.0|0|15519.0|0|114.0|0|0.0|100
0|2022-01-04|15621.0|0|15519.0|0|114.0|0|0.0|100
0|2022-01-05|15621.0|0|15519.0|0|114.0|0|0.0|100
0|2022-01-06|15621.0|0|15519.0|0|114.0|0|0.0|100
0|2022-01-07|16789.0|0|16687.0|0|114.0|0|0.0|100
0|2022-01-08|16789.0|0|16687.0|0|114.0|0|0.0|100
0|2022-01-09|16789.0|0|16687.0|0|114.0|0|0.0|100
0|2022-01-10|16789.0|0|16687.0|0|114.0|0|0.0|100
0|2022-01-11|16789.0|0|16687.0|0|114.0|0|0.0|100
0|2022-01-12|16789.0|0|16687.0|0|282.0|0|0.0|100
0|2022-01-13|16789.0|0|16687.0|0|282.0|0|0.0|100
0|2022-01-14|16789.0|0|18156.0|0|282.0|0|0.0|100
0|2022-01-15|18258.0|0|18156.0|0|282.0|0|0.0|100
0|2022-01-16|18258.0|0|18156.0|0|282.0|0|0.0|100
0|2022-01-17|18258.0|0|0.0|100|282.0|0|0.0|100
