|dates|Franklin_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Franklin_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Franklin_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Franklin_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Franklin_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Franklin_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Franklin_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Franklin_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-15|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-16|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-17|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-18|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-19|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-20|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-21|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-22|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-23|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-24|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-25|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-26|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-27|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-28|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-29|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-11-30|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-01|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-02|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-03|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-04|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-05|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-06|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-07|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-08|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-09|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-10|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-11|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-12|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-13|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-14|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-15|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-16|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-17|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-18|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-19|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-20|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-21|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-22|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-23|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-24|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-25|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-26|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-27|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-28|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-29|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-30|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2021-12-31|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-01|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-02|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-03|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-04|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-05|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-06|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-07|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-08|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-09|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-10|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-11|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-12|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-13|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-14|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-15|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-16|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
0|2022-01-17|18810.0|0|811.0|0|4.1333265378930735|0|19621.0|0
