|dates|Shasta_California_UnitedStates.BLS_EmployedPopulation.data|Shasta_California_UnitedStates.BLS_EmployedPopulation.missing|Shasta_California_UnitedStates.BLS_UnemployedPopulation.data|Shasta_California_UnitedStates.BLS_UnemployedPopulation.missing|Shasta_California_UnitedStates.BLS_UnemploymentRate.data|Shasta_California_UnitedStates.BLS_UnemploymentRate.missing|Shasta_California_UnitedStates.BLS_LaborForcePopulation.data|Shasta_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-20|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-21|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-22|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-23|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-24|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-25|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-26|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-27|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-28|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-29|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-11-30|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-01|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-02|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-03|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-04|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-05|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-06|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-07|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-08|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-09|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-10|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-11|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-12|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-13|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-14|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-15|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-16|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-17|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-18|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-19|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-20|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-21|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-22|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-23|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-24|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-25|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-26|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-27|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-28|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-29|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-30|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2021-12-31|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-01|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-02|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-03|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-04|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-05|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-06|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-07|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-08|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-09|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-10|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-11|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-12|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-13|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-14|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-15|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-16|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
0|2022-01-17|68559.0|0|4663.0|0|6.3683046079047285|0|73222.0|0
