|dates|Herkimer_NewYork_UnitedStates.BLS_EmployedPopulation.data|Herkimer_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Herkimer_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Herkimer_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Herkimer_NewYork_UnitedStates.BLS_UnemploymentRate.data|Herkimer_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Herkimer_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Herkimer_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-26|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2021-12-27|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2021-12-28|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2021-12-29|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2021-12-30|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2021-12-31|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-01|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-02|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-03|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-04|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-05|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-06|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-07|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-08|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-09|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-10|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-11|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-12|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-13|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-14|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-15|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-16|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
0|2022-01-17|25525.0|0|1518.0|0|5.613282550012943|0|27043.0|0
