|dates|Logan_Colorado_UnitedStates.AveragePrecipitationTotal.data|Logan_Colorado_UnitedStates.AveragePrecipitationTotal.missing|Logan_Colorado_UnitedStates.AveragePrecipitation.data|Logan_Colorado_UnitedStates.AveragePrecipitation.missing|Logan_Colorado_UnitedStates.AverageWindDirection.data|Logan_Colorado_UnitedStates.AverageWindDirection.missing|Logan_Colorado_UnitedStates.AverageWindSpeed.data|Logan_Colorado_UnitedStates.AverageWindSpeed.missing
0|2021-12-02|0.0|0|0.0|0|174.0625|0|6.354166666666667|0
0|2021-12-03|0.0|0|0.0|0|166.97916666666666|0|4.010416666666667|0
0|2021-12-04|0.0|0|0.0|0|159.375|0|5.385416666666667|0
0|2021-12-05|0.0|0|0.0|0|223.4375|0|12.958333333333334|0
0|2021-12-06|0.0|0|0.0|0|185.10416666666666|0|9.21875|0
0|2021-12-07|0.0|0|0.0|0|164.89583333333334|0|4.864583333333333|0
0|2021-12-08|0.0|0|0.0|0|172.39583333333334|0|7.135416666666667|0
0|2021-12-09|0.0|0|0.0|0|126.14583333333333|0|8.3125|0
0|2021-12-10|0.0|0|0.0|0|261.3541666666667|0|14.25|0
0|2021-12-11|0.0|0|0.0|0|177.91666666666666|0|7.354166666666667|0
0|2021-12-12|0.0|0|0.0|0|101.25|0|2.8958333333333335|0
0|2021-12-13|0.0|0|0.0|0|139.27083333333334|0|4.645833333333333|0
0|2021-12-14|0.0|0|0.0|0|140.72916666666666|0|3.3958333333333335|0
0|2021-12-15|0.0|0|0.0|0|243.64583333333334|0|17.364583333333332|0
0|2021-12-16|0.0|0|0.0|0|149.0625|0|4.552083333333333|0
0|2021-12-17|0.0|0|0.0|0|222.29166666666666|0|13.135416666666666|0
0|2021-12-18|0.0|0|0.0|0|164.94791666666666|0|5.630208333333333|0
0|2021-12-19|0.0|0|0.0|0|156.77083333333334|0|6.927083333333333|0
0|2021-12-20|0.0|0|0.0|0|95.52083333333333|0|5.166666666666667|0
0|2021-12-21|0.0|0|0.0|0|182.39583333333334|0|8.614583333333334|0
0|2021-12-22|0.0|0|0.0|0|132.5|0|4.84375|0
0|2021-12-23|0.0|0|0.0|0|143.64583333333334|0|5.197916666666667|0
0|2021-12-24|0.0|0|0.0|0|185.10416666666666|0|8.34375|0
0|2021-12-25|0.0|0|0.0|0|161.66666666666666|0|6.53125|0
0|2021-12-26|0.0|0|0.0|0|195.9375|0|11.71875|0
0|2021-12-27|0.0|0|0.0|0|164.6875|0|13.78125|0
0|2021-12-28|0.0|0|0.0|0|208.64583333333334|0|14.041666666666666|0
0|2021-12-29|0.0|0|0.0|0|85.10416666666667|0|3.09375|0
0|2021-12-30|0.0|0|0.0|0|120.52083333333333|0|4.0|0
0|2021-12-31|0.0|0|0.0|0|114.16666666666667|0|9.020833333333334|0
0|2022-01-01|0.0|0|0.0|0|233.4375|0|6.260416666666667|0
0|2022-01-02|0.0|0|0.0|0|166.875|0|7.572916666666667|0
0|2022-01-03|0.0|0|0.0|0|149.16666666666666|0|5.510416666666667|0
0|2022-01-04|0.0|0|0.0|0|241.5625|0|17.145833333333332|0
0|2022-01-05|0.0|0|0.0|0|137.8125|0|8.958333333333334|0
0|2022-01-06|0.0|0|0.0|0|204.32291666666666|0|5.921875|0
0|2022-01-07|0.0|0|0.0|0|141.35416666666666|0|3.8854166666666665|0
0|2022-01-08|0.0|0|0.0|0|196.35416666666666|0|6.375|0
0|2022-01-09|0.0|0|0.0|0|166.66666666666666|0|5.677083333333333|0
0|2022-01-10|0.0|0|0.0|0|159.58333333333334|0|6.885416666666667|0
0|2022-01-11|0.0|0|0.0|0|185.72916666666666|0|7.041666666666667|0
0|2022-01-12|0.0|0|0.0|0|184.94791666666666|0|7.427083333333333|0
0|2022-01-13|0.0|0|0.0|0|129.0625|0|3.8697916666666665|0
0|2022-01-14|0.0|0|0.0|0|293.28125|0|22.557291666666668|0
0|2022-01-15|0.0|0|0.0|0|143.75|0|5.375|0
0|2022-01-16|0.0|0|0.0|0|217.60416666666666|0|9.28125|0
0|2022-01-17|0.0|20|0.0|20|214.89583333333334|0|7.4375|0
