|dates|Putnam_NewYork_UnitedStates.BLS_EmployedPopulation.data|Putnam_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Putnam_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Putnam_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Putnam_NewYork_UnitedStates.BLS_UnemploymentRate.data|Putnam_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Putnam_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Putnam_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-11|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-12|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-13|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-14|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-15|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-16|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-17|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-18|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-19|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-20|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-21|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-22|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-23|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-24|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-25|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-26|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-27|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-28|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-29|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-30|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-31|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-01|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-02|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-03|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-04|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-05|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-06|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-07|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-08|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-09|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-10|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-11|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-12|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-13|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-14|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-15|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-16|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2022-01-17|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
