|dates|Nash_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Nash_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Nash_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Nash_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Nash_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Nash_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Nash_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Nash_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-04|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-05|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-06|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-07|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-08|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-09|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-10|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-11|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-12|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-13|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-14|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-15|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-16|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-17|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-18|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-19|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-20|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-21|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-22|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-23|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-24|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-25|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-26|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-27|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-28|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-29|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-30|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2021-12-31|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-01|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-02|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-03|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-04|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-05|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-06|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-07|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-08|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-09|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-10|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-11|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-12|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-13|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-14|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-15|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-16|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
0|2022-01-17|39693.0|0|2513.0|0|5.954129744586078|0|42206.0|0
