|dates|Carbon_Wyoming_UnitedStates.JHU_ConfirmedCases.data|Carbon_Wyoming_UnitedStates.JHU_ConfirmedCases.missing|Carbon_Wyoming_UnitedStates.NYT_ConfirmedCases.data|Carbon_Wyoming_UnitedStates.NYT_ConfirmedCases.missing|Carbon_Wyoming_UnitedStates.JHU_ConfirmedDeaths.data|Carbon_Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing|Carbon_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.data|Carbon_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-31|3319.0|0|3319.0|0|46.0|0|0.0|100
0|2022-01-01|3319.0|0|3319.0|0|46.0|0|0.0|100
0|2022-01-02|3319.0|0|3319.0|0|46.0|0|0.0|100
0|2022-01-03|3335.0|0|3335.0|0|46.0|0|0.0|100
0|2022-01-04|3352.0|0|3352.0|0|47.0|0|0.0|100
0|2022-01-05|3358.0|0|3358.0|0|47.0|0|0.0|100
0|2022-01-06|3373.0|0|3373.0|0|47.0|0|0.0|100
0|2022-01-07|3392.0|0|3392.0|0|47.0|0|0.0|100
0|2022-01-08|3392.0|0|3392.0|0|47.0|0|0.0|100
0|2022-01-09|3392.0|0|3392.0|0|47.0|0|0.0|100
0|2022-01-10|3428.0|0|3428.0|0|47.0|0|0.0|100
0|2022-01-11|3462.0|0|3462.0|0|50.0|0|0.0|100
0|2022-01-12|3485.0|0|3485.0|0|50.0|0|0.0|100
0|2022-01-13|3485.0|0|3515.0|0|50.0|0|0.0|100
0|2022-01-14|3539.0|0|3539.0|0|50.0|0|0.0|100
0|2022-01-15|3539.0|0|3539.0|0|50.0|0|0.0|100
0|2022-01-16|3539.0|0|3539.0|0|50.0|0|0.0|100
0|2022-01-17|3539.0|0|0.0|100|50.0|0|0.0|100
