|dates|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Gloucester_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Gloucester_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-03|51566.0|0|51566.0|0|787.0|0|0.0|100
0|2022-01-04|52430.0|0|52430.0|0|792.0|0|0.0|100
0|2022-01-05|53422.0|0|53422.0|0|793.0|0|0.0|100
0|2022-01-06|54211.0|0|54211.0|0|794.0|0|0.0|100
0|2022-01-07|55203.0|0|55203.0|0|798.0|0|0.0|100
0|2022-01-08|56363.0|0|56363.0|0|801.0|0|0.0|100
0|2022-01-09|57374.0|0|57374.0|0|801.0|0|0.0|100
0|2022-01-10|57887.0|0|57887.0|0|802.0|0|0.0|100
0|2022-01-11|58795.0|0|58795.0|0|805.0|0|0.0|100
0|2022-01-12|59730.0|0|59730.0|0|812.0|0|0.0|100
0|2022-01-13|59730.0|0|60498.0|0|812.0|0|0.0|100
0|2022-01-14|61255.0|0|61255.0|0|817.0|0|0.0|100
0|2022-01-15|61970.0|0|61970.0|0|823.0|0|0.0|100
0|2022-01-16|62549.0|0|62549.0|0|823.0|0|0.0|100
0|2022-01-17|62782.0|0|0.0|100|824.0|0|0.0|100
