|dates|Hart_Georgia_UnitedStates.BLS_EmployedPopulation.data|Hart_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Hart_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Hart_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Hart_Georgia_UnitedStates.BLS_UnemploymentRate.data|Hart_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Hart_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Hart_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-11-27|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-11-28|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-11-29|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-11-30|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-01|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-02|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-03|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-04|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-05|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-06|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-07|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-08|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-09|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-10|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-11|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-12|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-13|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-14|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-15|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-16|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-17|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-18|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-19|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-20|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-21|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-22|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-23|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-24|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-25|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-26|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-27|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-28|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-29|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-30|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2021-12-31|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-01|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-02|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-03|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-04|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-05|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-06|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-07|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-08|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-09|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-10|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-11|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-12|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-13|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-14|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-15|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-16|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
0|2022-01-17|11150.0|0|443.0|0|3.8212714569136548|0|11593.0|0
