|dates|Union_Indiana_UnitedStates.AveragePrecipitationTotal.data|Union_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Union_Indiana_UnitedStates.AveragePrecipitation.data|Union_Indiana_UnitedStates.AveragePrecipitation.missing|Union_Indiana_UnitedStates.AverageWindDirection.data|Union_Indiana_UnitedStates.AverageWindDirection.missing|Union_Indiana_UnitedStates.AverageWindSpeed.data|Union_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-12-30|0.0014583333333333334|0|0.0013541666666666665|0|151.04166666666666|0|5.135416666666667|0
0|2021-12-31|0.0004166666666666667|0|0.00020833333333333335|0|176.45833333333334|0|5.03125|0
0|2022-01-01|0.00020833333333333335|0|0.0007291666666666667|0|178.33333333333334|0|6.46875|0
0|2022-01-02|0.0010416666666666667|0|0.008750000000000004|0|46.354166666666664|0|10.770833333333334|0
0|2022-01-03|0.0077083333333333335|0|0.007083333333333337|0|78.4375|0|6.90625|0
0|2022-01-04|0.005833333333333334|0|0.007083333333333337|0|141.45833333333334|0|7.364583333333333|0
0|2022-01-05|0.0043749999999999995|0|0.0012499999999999998|0|277.8125|0|18.5625|0
0|2022-01-06|0.00020833333333333335|0|0.0|0|309.0625|0|8.5|0
0|2022-01-07|0.0|0|0.0|0|282.1875|0|8.302083333333334|0
0|2022-01-08|0.0|0|0.0029166666666666677|0|204.375|0|8.489583333333334|0
0|2022-01-09|0.005833333333333334|0|0.015729166666666676|0|299.4791666666667|0|10.427083333333334|0
0|2022-01-10|0.008541666666666666|0|0.0014583333333333332|0|303.9583333333333|0|8.40625|0
0|2022-01-11|0.0|0|0.0|0|152.60416666666666|0|7.791666666666667|0
0|2022-01-12|0.0|0|0.0|0|217.13541666666666|0|8.125|0
0|2022-01-13|0.0|0|0.0|0|57.447916666666664|0|2.7760416666666665|0
0|2022-01-14|0.0|0|0.0|0|73.54166666666667|0|9.083333333333334|0
0|2022-01-15|0.0|0|0.0|0|77.44791666666667|0|10.963541666666666|0
0|2022-01-16|0.0|0|0.0018750000000000001|0|63.020833333333336|0|8.21875|0
0|2022-01-17|0.00125|0|0.0|0|312.5|0|12.052083333333334|0
