|dates|Somerset_Maine_UnitedStates.BLS_EmployedPopulation.data|Somerset_Maine_UnitedStates.BLS_EmployedPopulation.missing|Somerset_Maine_UnitedStates.BLS_UnemployedPopulation.data|Somerset_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Somerset_Maine_UnitedStates.BLS_UnemploymentRate.data|Somerset_Maine_UnitedStates.BLS_UnemploymentRate.missing|Somerset_Maine_UnitedStates.BLS_LaborForcePopulation.data|Somerset_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-08|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-09|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-10|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-11|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-12|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-13|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-14|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-15|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-16|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-17|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-18|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-19|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-20|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-21|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-22|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-23|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-24|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-25|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-26|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-27|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-28|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-29|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-30|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-31|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-01|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-02|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-03|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-04|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-05|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-06|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-07|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-08|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-09|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-10|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-11|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-12|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-13|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-14|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-15|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-16|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2022-01-17|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
