|dates|Pasco_Florida_UnitedStates.BLS_EmployedPopulation.data|Pasco_Florida_UnitedStates.BLS_EmployedPopulation.missing|Pasco_Florida_UnitedStates.BLS_UnemployedPopulation.data|Pasco_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Pasco_Florida_UnitedStates.BLS_UnemploymentRate.data|Pasco_Florida_UnitedStates.BLS_UnemploymentRate.missing|Pasco_Florida_UnitedStates.BLS_LaborForcePopulation.data|Pasco_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-27|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-28|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-29|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-30|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-31|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-01|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-02|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-03|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-04|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-05|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-06|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-07|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-08|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-09|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-10|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-11|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-12|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-13|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-14|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-15|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-16|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2022-01-17|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
