|dates|Lee_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Lee_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Lee_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Lee_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Lee_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Lee_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Lee_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Lee_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-15|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-16|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-17|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-18|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-19|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-20|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-21|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-22|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-23|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-24|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-25|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-26|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-27|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-28|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-29|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-30|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2021-12-31|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-01|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-02|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-03|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-04|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-05|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-06|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-07|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-08|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-09|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-10|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-11|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-12|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-13|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-14|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-15|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-16|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
0|2022-01-17|24311.0|0|1259.0|0|4.923738756355104|0|25570.0|0
