|dates|Marquette_Michigan_UnitedStates.AveragePrecipitationTotal.data|Marquette_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Marquette_Michigan_UnitedStates.AveragePrecipitation.data|Marquette_Michigan_UnitedStates.AveragePrecipitation.missing|Marquette_Michigan_UnitedStates.AverageWindDirection.data|Marquette_Michigan_UnitedStates.AverageWindDirection.missing|Marquette_Michigan_UnitedStates.AverageWindSpeed.data|Marquette_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-11-23|0.0|0|0.0|0|184.58333333333334|0|10.739583333333334|0
0|2021-11-24|0.0|0|0.0|0|206.14583333333334|0|10.536458333333334|0
0|2021-11-25|0.0|0|0.0|0|329.6354166666667|0|16.708333333333332|0
0|2021-11-26|0.0|0|0.0|0|216.5625|0|7.776041666666667|0
0|2021-11-27|0.0|0|0.0005729166666666668|0|128.17708333333334|0|3.53125|0
0|2021-11-28|0.0|0|0.0|0|285.9375|0|10.239583333333334|0
0|2021-11-29|0.0|0|0.0|0|176.09375|0|5.541666666666667|0
0|2021-11-30|0.0|0|0.0|0|265.0|0|9.552083333333334|0
0|2021-12-01|0.0|0|0.0|0|163.90625|0|9.0|0
0|2021-12-02|0.0|0|0.0|0|310.2604166666667|0|12.567708333333334|0
0|2021-12-03|0.0|0|0.0|0|130.67708333333334|0|3.7708333333333335|0
0|2021-12-04|0.0|0|0.0|0|268.3854166666667|0|10.625|0
0|2021-12-05|0.0|0|0.0|0|79.5138888888889|0|4.625|0
0|2021-12-06|0.0|0|0.0|0|280.625|0|14.546875|0
0|2021-12-07|0.0|0|0.0|0|231.51041666666666|0|6.869791666666667|0
0|2021-12-08|0.0|0|0.0|0|175.20833333333334|0|4.125|0
0|2021-12-09|0.0|0|0.0|0|182.08333333333334|0|10.359375|0
0|2021-12-10|0.0|0|0.0014062499999999997|0|144.47916666666666|0|4.9375|0
0|2021-12-11|0.0|0|0.0008333333333333334|0|212.29166666666666|0|18.765625|0
0|2021-12-12|0.0|0|0.0|0|208.07291666666666|0|11.088541666666666|0
0|2021-12-13|0.0|0|0.0|0|202.13541666666666|0|7.765625|0
0|2021-12-14|0.0|0|0.0|0|112.8125|0|8.291666666666666|0
0|2021-12-15|0.0|0|0.0|0|173.02083333333334|0|12.651041666666666|0
0|2021-12-16|0.0|0|0.00265625|0|230.78125|0|22.244791666666668|0
0|2021-12-17|0.0|0|0.0|0|274.84375|0|8.192708333333334|0
0|2021-12-18|0.0|0|0.0|0|139.32291666666666|0|5.130208333333333|0
0|2021-12-19|0.0|0|0.0|0|130.46875|0|9.057291666666666|0
0|2021-12-20|0.0|0|0.0|0|250.46875|0|11.708333333333334|0
0|2021-12-21|0.0|0|0.0|0|211.71875|0|7.338541666666667|0
0|2021-12-22|0.0|0|0.0|0|281.09375|0|9.083333333333334|0
0|2021-12-23|0.0|0|0.0|0|184.27083333333334|0|6.713541666666667|0
0|2021-12-24|0.0|0|0.0|0|192.03125|0|12.291666666666666|0
0|2021-12-25|0.0|0|0.0|0|279.8958333333333|0|7.578125|0
0|2021-12-26|0.0|0|0.0|0|156.45833333333334|0|8.604166666666666|0
0|2021-12-27|0.0|0|0.0|0|146.19791666666666|0|11.822916666666666|0
0|2021-12-28|0.0|0|0.0|0|143.48958333333334|0|4.364583333333333|0
0|2021-12-29|0.0|0|0.0|0|228.75|0|7.541666666666667|0
0|2021-12-30|0.0|0|0.0|0|120.36458333333333|0|4.776041666666667|0
0|2021-12-31|0.0|0|0.0|0|256.3541666666667|0|7.026041666666667|0
0|2022-01-01|0.0|0|0.0|0|324.84375|0|12.380208333333334|0
0|2022-01-02|0.0|0|0.0|0|213.59375|0|6.151041666666667|0
0|2022-01-03|0.0|0|0.0|0|172.34375|0|6.505208333333333|0
0|2022-01-04|0.0|0|0.0|0|100.98958333333333|0|2.890625|0
0|2022-01-05|0.0|0|0.0|0|67.55208333333333|0|16.822916666666668|0
0|2022-01-06|0.0|0|0.0|0|122.29166666666667|0|14.90625|0
0|2022-01-07|0.0|0|0.0|0|223.22916666666666|0|7.697916666666667|0
0|2022-01-08|0.0|0|0.0|0|197.23958333333334|0|19.067708333333332|0
0|2022-01-09|0.0|0|0.0|0|273.3333333333333|0|15.515625|0
0|2022-01-10|0.0|0|0.0|0|280.3125|0|9.21875|0
0|2022-01-11|0.0|0|0.0|0|212.76041666666666|0|11.692708333333334|0
0|2022-01-12|0.0|0|0.0|0|169.63541666666666|0|6.604166666666667|0
0|2022-01-13|0.0|0|0.0|0|231.45833333333334|0|10.166666666666666|0
0|2022-01-14|0.0|0|0.0|0|51.875|0|10.458333333333334|0
0|2022-01-15|0.0|0|0.0|0|105.625|0|4.114583333333333|0
0|2022-01-16|0.0|0|0.0|0|216.82291666666666|0|11.958333333333334|0
0|2022-01-17|0.0|0|0.0|0|319.6354166666667|0|11.963541666666666|0
