|dates|Titus_Texas_UnitedStates.JHU_ConfirmedCases.data|Titus_Texas_UnitedStates.JHU_ConfirmedCases.missing|Titus_Texas_UnitedStates.NYT_ConfirmedCases.data|Titus_Texas_UnitedStates.NYT_ConfirmedCases.missing|Titus_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Titus_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Titus_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Titus_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-30|6163.0|0|6163.0|0|105.0|0|0.0|100
0|2021-12-31|6163.0|0|6163.0|0|105.0|0|0.0|100
0|2022-01-01|6163.0|0|6163.0|0|105.0|0|0.0|100
0|2022-01-02|6163.0|0|6163.0|0|105.0|0|0.0|100
0|2022-01-03|6278.0|0|6278.0|0|105.0|0|0.0|100
0|2022-01-04|6305.0|0|6305.0|0|105.0|0|0.0|100
0|2022-01-05|6359.0|0|6359.0|0|106.0|0|0.0|100
0|2022-01-06|6375.0|0|6375.0|0|108.0|0|0.0|100
0|2022-01-07|6426.0|0|6426.0|0|108.0|0|0.0|100
0|2022-01-08|6448.0|0|6448.0|0|108.0|0|0.0|100
0|2022-01-09|6483.0|0|6483.0|0|108.0|0|0.0|100
0|2022-01-10|6542.0|0|6542.0|0|108.0|0|0.0|100
0|2022-01-11|6603.0|0|6603.0|0|110.0|0|0.0|100
0|2022-01-12|6688.0|0|6688.0|0|110.0|0|0.0|100
0|2022-01-13|6688.0|0|6792.0|0|110.0|0|0.0|100
0|2022-01-14|6792.0|0|7133.0|0|110.0|0|0.0|100
0|2022-01-15|7253.0|0|7253.0|0|110.0|0|0.0|100
0|2022-01-16|7287.0|0|7287.0|0|110.0|0|0.0|100
0|2022-01-17|7316.0|0|0.0|100|110.0|0|0.0|100
