|dates|Muhlenberg_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Muhlenberg_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Muhlenberg_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Muhlenberg_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Muhlenberg_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Muhlenberg_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Muhlenberg_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Muhlenberg_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-25|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-26|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-27|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-28|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-29|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-30|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-01|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-02|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-03|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-04|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-05|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-06|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-07|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-08|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-09|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-10|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-11|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-12|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-13|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-14|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-15|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-16|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-17|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-18|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-19|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-20|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-21|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-22|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-23|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-24|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-25|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-26|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-27|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-28|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-29|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-30|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-12-31|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-01|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-02|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-03|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-04|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-05|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-06|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-07|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-08|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-09|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-10|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-11|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-12|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-13|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-14|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-15|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-16|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2022-01-17|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
