|dates|Sacramento_California_UnitedStates.AveragePrecipitationTotal.data|Sacramento_California_UnitedStates.AveragePrecipitationTotal.missing|Sacramento_California_UnitedStates.AveragePrecipitation.data|Sacramento_California_UnitedStates.AveragePrecipitation.missing|Sacramento_California_UnitedStates.AverageWindDirection.data|Sacramento_California_UnitedStates.AverageWindDirection.missing|Sacramento_California_UnitedStates.AverageWindSpeed.data|Sacramento_California_UnitedStates.AverageWindSpeed.missing
0|2021-11-10|0.0|0|0.0|0|234.30555555555554|0|5.041666666666667|0
0|2021-11-11|0.0|0|0.0|0|52.95138888888889|0|2.2118055555555554|0
0|2021-11-12|0.0|0|0.0|0|115.0|0|3.03125|0
0|2021-11-13|0.0|0|0.0|0|81.90972222222221|0|2.5069444444444446|0
0|2021-11-14|0.0|0|0.0|0|94.09722222222223|0|2.1041666666666665|0
0|2021-11-15|0.0|0|0.0|0|72.22222222222221|0|2.194444444444444|0
0|2021-11-16|0.0|0|0.0|0|208.19444444444449|0|6.010416666666668|0
0|2021-11-17|0.0|0|0.0|0|38.298611111111114|0|1.5451388888888886|0
0|2021-11-18|0.0|0|0.0|0|87.0138888888889|0|2.3125000000000004|0
0|2021-11-19|0.0|0|0.0|0|178.1597222222222|0|4.552083333333334|0
0|2021-11-20|0.0|0|0.0|0|177.0972222222222|0|4.529166666666668|0
0|2021-11-21|0.0|0|0.0|0|82.84722222222223|0|2.0416666666666665|0
0|2021-11-22|0.0|0|0.0|0|49.447916666666664|0|2.038194444444444|0
0|2021-11-23|0.0|0|0.0|0|204.61805555555557|0|6.475694444444444|0
0|2021-11-24|0.0|0|0.0|0|180.86805555555554|0|6.92361111111111|0
0|2021-11-25|0.0|0|0.0|0|67.11805555555556|0|1.8923611111111114|0
0|2021-11-26|0.0|0|0.0|0|93.54166666666667|0|2.454861111111111|0
0|2021-11-27|0.0|0|0.0|0|64.61805555555556|0|2.2777777777777777|0
0|2021-11-28|0.0|0|0.0|0|125.24305555555559|0|3.128472222222222|0
0|2021-11-29|0.0|0|0.0|0|117.6388888888889|0|2.7083333333333335|0
0|2021-11-30|0.0|0|0.0|0|65.34722222222223|0|1.5034722222222223|0
0|2021-12-01|0.0|0|0.0|0|58.29861111111111|0|2.2083333333333335|0
0|2021-12-02|0.0|0|0.0|0|20.34722222222222|0|1.2569444444444444|0
0|2021-12-03|0.0|0|0.0|0|95.52083333333336|0|2.555555555555556|0
0|2021-12-04|0.0|0|0.0|0|84.30555555555556|0|2.086805555555556|0
0|2021-12-05|0.0|0|0.0|0|106.84027777777777|0|2.875|0
0|2021-12-06|0.0|0|0.0002777777777777778|0|58.888888888888886|0|1.569444444444444|0
0|2021-12-07|0.0|0|0.0001388888888888889|0|161.52777777777774|0|4.215277777777778|0
0|2021-12-08|0.0|0|0.0|0|97.56944444444447|0|3.4166666666666674|0
0|2021-12-09|0.0|0|0.0020833333333333333|0|149.37500000000003|0|5.375|0
0|2021-12-10|0.0|0|0.0|0|103.40277777777777|0|2.607638888888889|0
0|2021-12-11|0.0|0|0.0|0|96.14583333333333|0|4.260416666666667|0
0|2021-12-12|0.0|0|0.002361111111111111|0|140.9375|0|14.274305555555555|0
0|2021-12-13|0.0|0|0.020138888888888887|0|166.38888888888886|0|26.000000000000004|0
0|2021-12-14|0.0|0|0.0020833333333333333|0|146.45833333333334|0|5.739583333333335|0
0|2021-12-15|0.0|0|0.0025694444444444445|0|144.37500000000003|0|17.881944444444446|0
0|2021-12-16|0.0|0|0.00125|0|206.94444444444443|0|12.295138888888888|0
0|2021-12-17|0.0|0|0.0|0|127.00000000000001|0|4.751388888888889|0
0|2021-12-18|0.0|0|0.0|0|82.60416666666667|0|2.2604166666666665|0
0|2021-12-19|0.0|0|0.0|0|46.77083333333334|0|1.90625|0
0|2021-12-20|0.0|0|0.0|0|73.47222222222221|0|2.104166666666667|0
0|2021-12-21|0.0|0|0.0002777777777777778|0|88.33333333333333|0|4.083333333333333|0
0|2021-12-22|0.0|0|0.005937499999999999|0|110.9375|0|5.097222222222222|0
0|2021-12-23|0.0|0|0.03597222222222222|0|159.79166666666663|0|11.559027777777777|0
0|2021-12-24|0.0|0|0.0013541666666666667|0|181.68055555555554|0|12.479861111111113|0
0|2021-12-25|0.0|0|0.007013888888888889|0|170.83333333333334|0|15.954861111111112|0
0|2021-12-26|0.0|0|0.001388888888888889|0|160.00000000000003|0|11.857638888888886|0
0|2021-12-27|0.0|0|0.005694444444444444|0|159.7222222222222|0|12.541666666666666|0
0|2021-12-28|0.0|0|0.0|0|103.05555555555556|0|4.500000000000001|0
0|2021-12-29|0.0|0|0.004999999999999999|0|236.28472222222226|0|11.739583333333334|0
0|2021-12-30|0.0|0|0.0|0|191.5625|0|4.802083333333333|0
0|2021-12-31|0.0|0|0.0|0|205.0347222222222|0|5.329861111111112|0
0|2022-01-01|0.0|0|0.0|0|108.61111111111109|0|3.493055555555556|0
0|2022-01-02|0.0|0|0.0|0|68.64583333333333|0|2.704861111111111|0
0|2022-01-03|0.0|0|0.0|0|101.23958333333333|0|9.350694444444445|0
0|2022-01-04|0.0|0|0.0|0|133.75000000000003|0|6.625|0
0|2022-01-05|0.0|0|0.0|0|151.63194444444446|0|4.590277777777779|0
0|2022-01-06|0.0|0|0.0|0|64.05902777777779|0|1.59375|0
0|2022-01-07|0.0|0|0.0006944444444444445|0|143.19444444444443|0|6.697916666666667|0
0|2022-01-08|0.0|0|0.0|0|194.85416666666663|0|6.106944444444445|0
0|2022-01-09|0.0|0|0.0|0|131.66666666666666|0|4.104166666666667|0
0|2022-01-10|0.0|0|0.0|0|160.43055555555551|0|4.329861111111112|0
0|2022-01-11|0.0|0|0.0|0|40.55555555555556|0|1.861111111111111|0
0|2022-01-12|0.0|0|0.0|0|60.0|0|2.3125|0
0|2022-01-13|0.0|0|0.0|0|73.09027777777779|0|1.6666666666666667|0
0|2022-01-14|0.0|0|0.0|0|74.96527777777779|0|4.350694444444444|0
0|2022-01-15|0.0|0|0.0|0|52.08333333333334|0|1.8645833333333333|0
0|2022-01-16|0.0|0|0.0|0|113.61111111111114|0|2.513888888888889|0
0|2022-01-17|0.0|25|0.0|25|72.63888888888889|0|1.7916666666666667|0
