|dates|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-07|9130.0|0|9130.0|0|0.0|0|0.0|100
0|2022-01-08|9461.0|0|9461.0|0|0.0|0|0.0|100
0|2022-01-09|9461.0|0|9461.0|0|0.0|0|0.0|100
0|2022-01-10|9987.0|0|9987.0|0|0.0|0|0.0|100
0|2022-01-11|10396.0|0|10396.0|0|0.0|0|0.0|100
0|2022-01-12|11089.0|0|11089.0|0|0.0|0|0.0|100
0|2022-01-13|11089.0|0|11614.0|0|0.0|0|0.0|100
0|2022-01-14|12258.0|0|12258.0|0|0.0|0|0.0|100
0|2022-01-15|12955.0|0|12955.0|0|0.0|0|0.0|100
0|2022-01-16|13199.0|0|13199.0|0|0.0|0|0.0|100
0|2022-01-17|13471.0|0|0.0|100|0.0|0|0.0|100
