|dates|Goliad_Texas_UnitedStates.JHU_ConfirmedCases.data|Goliad_Texas_UnitedStates.JHU_ConfirmedCases.missing|Goliad_Texas_UnitedStates.NYT_ConfirmedCases.data|Goliad_Texas_UnitedStates.NYT_ConfirmedCases.missing|Goliad_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Goliad_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Goliad_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Goliad_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-05|713.0|0|713.0|0|28.0|0|0.0|100
0|2022-01-06|718.0|0|718.0|0|28.0|0|0.0|100
0|2022-01-07|725.0|0|725.0|0|28.0|0|0.0|100
0|2022-01-08|737.0|0|737.0|0|28.0|0|0.0|100
0|2022-01-09|744.0|0|744.0|0|28.0|0|0.0|100
0|2022-01-10|748.0|0|748.0|0|28.0|0|0.0|100
0|2022-01-11|754.0|0|754.0|0|28.0|0|0.0|100
0|2022-01-12|769.0|0|769.0|0|28.0|0|0.0|100
0|2022-01-13|769.0|0|782.0|0|28.0|0|0.0|100
0|2022-01-14|782.0|0|879.0|0|28.0|0|0.0|100
0|2022-01-15|897.0|0|897.0|0|28.0|0|0.0|100
0|2022-01-16|900.0|0|900.0|0|28.0|0|0.0|100
0|2022-01-17|913.0|0|0.0|100|28.0|0|0.0|100
