|dates|SantaCruz_Arizona_UnitedStates.AveragePrecipitationTotal.data|SantaCruz_Arizona_UnitedStates.AveragePrecipitationTotal.missing|SantaCruz_Arizona_UnitedStates.AveragePrecipitation.data|SantaCruz_Arizona_UnitedStates.AveragePrecipitation.missing|SantaCruz_Arizona_UnitedStates.AverageWindDirection.data|SantaCruz_Arizona_UnitedStates.AverageWindDirection.missing|SantaCruz_Arizona_UnitedStates.AverageWindSpeed.data|SantaCruz_Arizona_UnitedStates.AverageWindSpeed.missing
0|2022-01-02|0.002916666666666667|0|0.0|0|100.83333333333333|0|4.958333333333333|0
0|2022-01-03|0.0|0|0.0|0|85.0|0|3.0416666666666665|0
0|2022-01-04|0.0|0|0.0|0|66.25|0|2.25|0
0|2022-01-05|0.0|0|0.0|0|95.0|0|3.0833333333333335|0
0|2022-01-06|0.0|0|0.0|0|44.583333333333336|0|1.2916666666666667|0
0|2022-01-07|0.0|0|0.0|0|123.75|0|5.625|0
0|2022-01-08|0.0|0|0.0|0|142.08333333333334|0|6.625|0
0|2022-01-09|0.0|0|0.0|0|69.58333333333333|0|3.9583333333333335|0
0|2022-01-10|0.0|0|0.0|0|69.79166666666667|0|9.5625|0
0|2022-01-11|0.0|0|0.0|0|28.333333333333332|0|8.458333333333334|0
0|2022-01-12|0.0|0|0.0|0|37.5|0|4.083333333333333|0
0|2022-01-13|0.0|0|0.0|0|82.91666666666667|0|2.25|0
0|2022-01-14|0.0|0|0.0|0|117.91666666666667|0|2.7916666666666665|0
0|2022-01-15|0.0|0|0.0|0|88.75|0|7.708333333333333|0
0|2022-01-16|0.0|0|0.0|0|107.91666666666667|0|5.166666666666667|0
0|2022-01-17|0.0|25|0.0|25|135.75|0|5.0|0
