|dates|Hampshire_Massachusetts_UnitedStates.AveragePrecipitationTotal.data|Hampshire_Massachusetts_UnitedStates.AveragePrecipitationTotal.missing|Hampshire_Massachusetts_UnitedStates.AveragePrecipitation.data|Hampshire_Massachusetts_UnitedStates.AveragePrecipitation.missing|Hampshire_Massachusetts_UnitedStates.AverageWindDirection.data|Hampshire_Massachusetts_UnitedStates.AverageWindDirection.missing|Hampshire_Massachusetts_UnitedStates.AverageWindSpeed.data|Hampshire_Massachusetts_UnitedStates.AverageWindSpeed.missing
0|2021-12-14|0.0|0|0.0|0|115.0|0|5.125|0
0|2021-12-15|0.0|0|0.006250000000000001|0|62.56944444444445|0|1.6666666666666667|0
0|2021-12-16|0.02666666666666667|0|0.0031874999999999994|0|169.9722222222222|0|9.334027777777777|0
0|2021-12-17|0.0|0|0.0|0|275.8333333333333|0|11.416666666666666|0
0|2021-12-18|0.0|0|0.018055555555555557|0|53.541666666666664|0|3.555555555555556|0
0|2021-12-19|0.009166666666666667|0|0.0011111111111111111|0|241.6875|0|11.82013888888889|0
0|2021-12-20|0.0|0|0.0|0|112.5|0|4.666666666666667|0
0|2021-12-21|0.0|0|0.0|0|147.08333333333334|0|4.270833333333333|0
0|2021-12-22|0.0031249999999999997|0|0.008194444444444443|0|207.92361111111111|0|8.917361111111111|0
0|2021-12-23|0.013333333333333334|0|0.0|0|264.375|0|11.125|0
0|2021-12-24|0.0010416666666666667|0|0.0|0|52.708333333333336|0|1.0625|0
0|2021-12-25|0.0|0|0.0029831349206349204|0|38.34126984126984|0|0.986904761904762|0
0|2021-12-26|0.02|0|0.0026388888888888885|0|264.02777777777777|0|8.368055555555555|0
0|2021-12-27|0.0|0|0.0|0|100.5|0|4.3374999999999995|0
0|2021-12-28|0.0008333333333333334|0|0.0010277777777777778|0|148.77777777777777|0|3.7805555555555554|0
0|2021-12-29|0.0007291666666666667|0|0.0015416666666666667|0|16.833333333333332|0|0.5083333333333333|0
0|2021-12-30|0.00125|0|0.0005|0|21.979166666666668|0|0.4618055555555556|0
0|2021-12-31|0.0|0|0.0|0|177.5|0|5.0625|0
0|2022-01-01|0.0|0|0.0011458333333333331|0|63.729166666666664|0|1.4493055555555558|0
0|2022-01-02|0.004583333333333333|0|0.0011041666666666667|0|182.38194444444446|0|6.442361111111111|0
0|2022-01-03|0.0004166666666666667|0|0.0|0|255.0|0|12.770833333333334|0
0|2022-01-04|0.0|0|0.0|0|170.41666666666666|0|4.625|0
0|2022-01-05|0.0|0|0.0021875|0|157.88194444444443|0|5.607638888888888|0
0|2022-01-06|0.004583333333333333|0|0.0|0|231.30208333333334|0|6.713541666666667|0
0|2022-01-07|0.0010416666666666667|0|0.0|0|249.93055555555557|0|10.692708333333334|0
0|2022-01-08|0.0008333333333333334|0|0.0|0|160.83333333333334|0|4.916666666666667|0
0|2022-01-09|0.0|0|0.003263888888888889|0|215.38194444444443|0|11.208333333333334|0
0|2022-01-10|0.0016666666666666668|0|0.0|0|308.4375|0|12.84375|0
0|2022-01-11|0.0|0|0.0|0|259.72222222222223|0|10.166666666666666|0
0|2022-01-12|0.0|0|0.0|0|169.58333333333334|0|6.583333333333333|0
0|2022-01-13|0.0|0|0.0|0|67.08333333333333|0|1.2916666666666667|0
0|2022-01-14|0.0|0|0.0|0|190.0|0|14.395833333333334|0
0|2022-01-15|0.0|0|0.0|0|276.0416666666667|0|10.729166666666666|0
0|2022-01-16|0.0|0|0.0|0|85.625|0|3.159722222222222|0
0|2022-01-17|0.0034999999999999996|0|0.0073125|0|153.45833333333334|0|12.530787037037037|0
