|dates|Coal_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Coal_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Coal_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Coal_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Coal_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Coal_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Coal_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Coal_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-06|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-07|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-08|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-09|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-10|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-11|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-12|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-13|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-14|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-15|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-16|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-17|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-18|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-19|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-20|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-21|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-22|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-23|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-24|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-25|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-26|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-27|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-28|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-29|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-11-30|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-01|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-02|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-03|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-04|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-05|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-06|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-07|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-08|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-09|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-10|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-11|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-12|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-13|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-14|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-15|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-16|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-17|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-18|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-19|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-20|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-21|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-22|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-23|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-24|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-25|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-26|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-27|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-28|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-29|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-30|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2021-12-31|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-01|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-02|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-03|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-04|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-05|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-06|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-07|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-08|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-09|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-10|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-11|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-12|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-13|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-14|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-15|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-16|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
0|2022-01-17|2271.0|0|98.0|0|4.1367665681722245|0|2369.0|0
