|dates|York_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|York_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|York_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|York_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|York_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|York_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|York_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|York_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-01|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-02|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-03|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-04|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-05|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-06|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-07|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-08|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-09|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-10|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-11|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-12|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-13|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-14|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-15|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-16|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2022-01-17|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
