|dates|Unassigned_California_UnitedStates.JHU_ConfirmedCases.data|Unassigned_California_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_California_UnitedStates.NYT_ConfirmedCases.data|Unassigned_California_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_California_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_California_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_California_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-04|4111.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-05|4144.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-06|5146.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-07|2785.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-08|2785.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-09|2785.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-10|5061.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-11|5198.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-12|5559.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-13|5559.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-14|7153.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-15|7153.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-16|7153.0|0|0.0|100|3.0|0|0.0|100
0|2022-01-17|3642.0|0|0.0|100|3.0|0|0.0|100
