|dates|Cass_Michigan_UnitedStates.AveragePrecipitationTotal.data|Cass_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Cass_Michigan_UnitedStates.AveragePrecipitation.data|Cass_Michigan_UnitedStates.AveragePrecipitation.missing|Cass_Michigan_UnitedStates.AverageWindDirection.data|Cass_Michigan_UnitedStates.AverageWindDirection.missing|Cass_Michigan_UnitedStates.AverageWindSpeed.data|Cass_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-11-22|0.0|0|0.0|0|262.2916666666667|0|10.458333333333334|0
0|2021-11-23|0.0|0|0.0|0|166.66666666666666|0|5.770833333333333|0
0|2021-11-24|0.0|0|0.0|0|183.125|0|9.291666666666666|0
0|2021-11-25|0.0|0|0.0|0|200.0|0|6.0|0
0|2021-11-26|0.0|0|0.0|0|198.33333333333334|0|5.854166666666667|0
0|2021-11-27|0.0|0|0.0|0|61.041666666666664|0|3.4583333333333335|0
0|2021-11-28|0.0|0|0.0|0|203.54166666666666|0|8.375|0
0|2021-11-29|0.0|0|0.0|0|194.79166666666666|0|6.9375|0
0|2021-11-30|0.0|0|0.0|0|211.25|0|8.145833333333334|0
0|2021-12-01|0.0|0|0.0|0|125.41666666666667|0|5.020833333333333|0
0|2021-12-02|0.0|0|0.0|0|216.875|0|7.541666666666667|0
0|2021-12-03|0.0|0|0.0|0|58.333333333333336|0|3.4166666666666665|0
0|2021-12-04|0.0|0|0.0|0|216.875|0|7.604166666666667|0
0|2021-12-05|0.0|0|0.0|0|185.41666666666666|0|9.416666666666666|0
0|2021-12-06|0.0|0|0.0|0|235.41666666666666|0|15.770833333333334|0
0|2021-12-07|0.0|0|0.0|0|206.25|0|9.083333333333334|0
0|2021-12-08|0.0|0|0.0|0|159.16666666666666|0|4.770833333333333|0
0|2021-12-09|0.0|0|0.0|0|70.41666666666667|0|4.875|0
0|2021-12-10|0.0|0|0.0|0|72.91666666666667|0|6.125|0
0|2021-12-11|0.0|0|0.0|0|231.875|0|18.520833333333332|0
0|2021-12-12|0.0|0|0.0|0|231.66666666666666|0|11.270833333333334|0
0|2021-12-13|0.0|0|0.0|0|164.58333333333334|0|7.166666666666667|0
0|2021-12-14|0.0|0|0.0|0|92.39583333333333|0|7.3125|0
0|2021-12-15|0.0|0|0.0|0|180.625|0|12.0|0
0|2021-12-16|0.0|0|0.0|0|233.54166666666666|0|17.541666666666668|0
0|2021-12-17|0.0|0|0.0|0|207.08333333333334|0|7.0625|0
0|2021-12-18|0.0|0|0.0|0|194.79166666666666|0|4.520833333333333|0
0|2021-12-19|0.0|0|0.0|0|179.58333333333334|0|3.0208333333333335|0
0|2021-12-20|0.0|0|0.0|0|213.54166666666666|0|7.4375|0
0|2021-12-21|0.0|0|0.0|0|205.20833333333334|0|9.541666666666666|0
0|2021-12-22|0.0|0|0.0|0|255.625|0|10.458333333333334|0
0|2021-12-23|0.0|0|0.0|0|181.875|0|5.916666666666667|0
0|2021-12-24|0.0|0|0.0|0|190.0|0|3.0|0
0|2021-12-25|0.0|0|0.0|0|190.0|0|3.0|0
0|2021-12-26|0.0|0|0.0|0|125.625|0|4.270833333333333|0
0|2021-12-27|0.0|0|0.0|0|154.16666666666666|0|8.25|0
0|2021-12-28|0.0|0|0.0|0|145.625|0|8.333333333333334|0
0|2021-12-29|0.0|0|0.0|0|194.79166666666666|0|5.333333333333333|0
0|2021-12-30|0.0|0|0.0|0|76.66666666666667|0|4.208333333333333|0
0|2021-12-31|0.0|0|0.0|0|94.16666666666667|0|4.041666666666667|0
0|2022-01-01|0.0|0|0.0|0|94.16666666666667|0|4.041666666666667|0
0|2022-01-02|0.0|0|0.0|0|61.875|0|3.1458333333333335|0
0|2022-01-03|0.0|0|0.0|0|161.875|0|5.291666666666667|0
0|2022-01-04|0.0|0|0.0|0|188.33333333333334|0|9.1875|0
0|2022-01-05|0.0|0|0.0|0|226.875|0|18.916666666666668|0
0|2022-01-06|0.0|0|0.0|0|240.41666666666666|0|12.916666666666666|0
0|2022-01-07|0.0|0|0.0|0|203.54166666666666|0|9.0625|0
0|2022-01-08|0.0|0|0.0|0|115.83333333333333|0|7.708333333333333|0
0|2022-01-09|0.0|0|0.0|0|269.7916666666667|0|14.9375|0
0|2022-01-10|0.0|0|0.0|0|294.375|0|11.645833333333334|0
0|2022-01-11|0.0|0|0.0|0|218.75|0|10.604166666666666|0
0|2022-01-12|0.0|0|0.0|0|206.45833333333334|0|7.625|0
0|2022-01-13|0.0|0|0.0|0|156.125|0|3.75|0
0|2022-01-14|0.0|0|0.0|0|46.666666666666664|0|6.666666666666667|0
0|2022-01-15|0.0|0|0.0|0|63.125|0|8.729166666666666|0
0|2022-01-16|0.0|0|0.0|0|67.91666666666667|0|3.8541666666666665|0
0|2022-01-17|0.0|0|0.0|0|199.79166666666666|0|7.625|0
