|dates|SanLorenzo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SanLorenzo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SanLorenzo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SanLorenzo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-07|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-08|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-09|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-10|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-11|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-12|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-13|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-14|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-15|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-16|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-17|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-18|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-19|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-20|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-21|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-22|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-23|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-24|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-25|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-26|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-27|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-28|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-29|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-30|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-05-01|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-02|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-03|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-04|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-05|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-06|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-07|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-08|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-09|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-10|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-11|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-12|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-13|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-14|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-15|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-16|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-17|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-18|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-19|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-20|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-21|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-22|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-23|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-24|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-25|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-26|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-27|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-28|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-29|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-30|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-05-31|9873.0|0|993.0|0|9.138597459966869|0|10866.0|0
0|2020-06-01|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-02|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-03|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-04|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-05|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-06|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-07|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-08|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-09|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-10|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-11|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-12|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-13|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-14|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-15|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-16|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-17|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-18|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-19|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-20|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-21|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-22|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-23|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-24|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-25|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-26|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-27|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-28|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-29|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-06-30|10446.0|0|924.0|0|8.12664907651715|0|11370.0|0
0|2020-07-01|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-02|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-03|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-04|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-05|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-06|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-07|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-08|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-09|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-10|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-11|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-12|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-13|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-14|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-15|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-16|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-17|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-18|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-19|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-20|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-21|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-22|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-23|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-24|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-25|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-26|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-27|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-28|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-29|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-30|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-07-31|10404.0|0|766.0|0|6.857654431512981|0|11170.0|0
0|2020-08-01|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-02|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-03|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-04|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-05|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-06|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-07|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-08|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-09|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-10|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-11|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-12|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-13|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-14|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-15|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-16|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-17|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-18|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-19|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-20|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-21|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-22|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-23|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-24|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-25|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-26|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-27|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-28|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-29|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-30|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-08-31|10330.0|0|916.0|0|8.14511826427174|0|11246.0|0
0|2020-09-01|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-02|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-03|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-04|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-05|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-06|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-07|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-08|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-09|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-10|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-11|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-12|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-13|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-14|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-15|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-16|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-17|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-18|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-19|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-20|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-21|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-22|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-23|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-24|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-25|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-26|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-27|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-28|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-29|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-09-30|10211.0|0|1008.0|0|8.984757999821731|0|11219.0|0
0|2020-10-01|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-02|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-03|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-04|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-05|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-06|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-07|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-08|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-09|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-10|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-11|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-12|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-13|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-14|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-15|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-16|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-17|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-18|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-19|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-20|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-21|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-22|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-23|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-24|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-25|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-26|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-27|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-28|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-29|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-30|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-10-31|10164.0|0|886.0|0|8.018099547511312|0|11050.0|0
0|2020-11-01|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-02|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-03|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-04|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-05|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-06|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-07|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-08|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-09|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-10|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-11|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-12|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-13|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-14|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-15|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-16|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-17|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-18|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-19|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-20|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-21|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-22|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-23|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-24|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-25|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-26|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-27|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-28|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-29|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-11-30|9948.0|0|1004.0|0|9.1672753834916|0|10952.0|0
0|2020-12-01|9791.0|0|1136.0|0|10.396266129770293|0|10927.0|0
0|2020-12-02|9791.0|0|1136.0|0|10.396266129770293|0|10927.0|0
0|2020-12-03|9791.0|0|1136.0|0|10.396266129770293|0|10927.0|0
0|2020-12-04|9791.0|0|1136.0|0|10.396266129770293|0|10927.0|0
0|2020-12-05|9791.0|0|1136.0|0|10.396266129770293|0|10927.0|0
