|dates|Panola_Texas_UnitedStates.JHU_ConfirmedCases.data|Panola_Texas_UnitedStates.JHU_ConfirmedCases.missing|Panola_Texas_UnitedStates.NYT_ConfirmedCases.data|Panola_Texas_UnitedStates.NYT_ConfirmedCases.missing|Panola_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Panola_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Panola_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Panola_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-30|3096.0|0|3096.0|0|111.0|0|0.0|100
0|2021-12-31|3096.0|0|3096.0|0|111.0|0|0.0|100
0|2022-01-01|3096.0|0|3096.0|0|111.0|0|0.0|100
0|2022-01-02|3096.0|0|3096.0|0|111.0|0|0.0|100
0|2022-01-03|3137.0|0|3137.0|0|111.0|0|0.0|100
0|2022-01-04|3166.0|0|3166.0|0|111.0|0|0.0|100
0|2022-01-05|3179.0|0|3179.0|0|111.0|0|0.0|100
0|2022-01-06|3207.0|0|3207.0|0|111.0|0|0.0|100
0|2022-01-07|3230.0|0|3230.0|0|111.0|0|0.0|100
0|2022-01-08|3244.0|0|3244.0|0|113.0|0|0.0|100
0|2022-01-09|3247.0|0|3247.0|0|113.0|0|0.0|100
0|2022-01-10|3272.0|0|3272.0|0|113.0|0|0.0|100
0|2022-01-11|3301.0|0|3301.0|0|113.0|0|0.0|100
0|2022-01-12|3347.0|0|3347.0|0|113.0|0|0.0|100
0|2022-01-13|3347.0|0|3394.0|0|113.0|0|0.0|100
0|2022-01-14|3394.0|0|3675.0|0|113.0|0|0.0|100
0|2022-01-15|3703.0|0|3703.0|0|113.0|0|0.0|100
0|2022-01-16|3714.0|0|3714.0|0|113.0|0|0.0|100
0|2022-01-17|3781.0|0|0.0|100|113.0|0|0.0|100
