|dates|Wheeler_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Wheeler_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Wheeler_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Wheeler_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Wheeler_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Wheeler_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Wheeler_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Wheeler_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-29|93.0|0|93.0|0|0.0|0|0.0|100
0|2021-12-30|94.0|0|94.0|0|0.0|0|0.0|100
0|2021-12-31|94.0|0|94.0|0|0.0|0|0.0|100
0|2022-01-01|94.0|0|94.0|0|0.0|0|0.0|100
0|2022-01-02|94.0|0|94.0|0|0.0|0|0.0|100
0|2022-01-03|96.0|0|96.0|0|0.0|0|0.0|100
0|2022-01-04|97.0|0|97.0|0|0.0|0|0.0|100
0|2022-01-05|98.0|0|98.0|0|0.0|0|0.0|100
0|2022-01-06|99.0|0|99.0|0|0.0|0|0.0|100
0|2022-01-07|98.0|0|98.0|0|0.0|0|0.0|100
0|2022-01-08|98.0|0|98.0|0|0.0|0|0.0|100
0|2022-01-09|98.0|0|98.0|0|0.0|0|0.0|100
0|2022-01-10|99.0|0|99.0|0|0.0|0|0.0|100
0|2022-01-11|99.0|0|99.0|0|0.0|0|0.0|100
0|2022-01-12|103.0|0|103.0|0|0.0|0|0.0|100
0|2022-01-13|103.0|0|104.0|0|0.0|0|0.0|100
0|2022-01-14|103.0|0|103.0|0|0.0|0|0.0|100
0|2022-01-15|103.0|0|103.0|0|0.0|0|0.0|100
0|2022-01-16|103.0|0|103.0|0|0.0|0|0.0|100
0|2022-01-17|106.0|0|0.0|100|0.0|0|0.0|100
