|dates|Richardson_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Richardson_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Richardson_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Richardson_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Richardson_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Richardson_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Richardson_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Richardson_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-14|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-15|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-16|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-17|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-18|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-19|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-20|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-21|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-22|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-23|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-24|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-25|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-26|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-27|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-28|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-29|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-30|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-31|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-01|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-02|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-03|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-04|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-05|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-06|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-07|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-08|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-09|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-10|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-11|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-12|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-13|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-14|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-15|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-16|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2022-01-17|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
