|dates|ContraCosta_California_UnitedStates.AveragePrecipitationTotal.data|ContraCosta_California_UnitedStates.AveragePrecipitationTotal.missing|ContraCosta_California_UnitedStates.AveragePrecipitation.data|ContraCosta_California_UnitedStates.AveragePrecipitation.missing|ContraCosta_California_UnitedStates.AverageWindDirection.data|ContraCosta_California_UnitedStates.AverageWindDirection.missing|ContraCosta_California_UnitedStates.AverageWindSpeed.data|ContraCosta_California_UnitedStates.AverageWindSpeed.missing
0|2021-11-21|0.0|0|0.0|0|76.66666666666667|0|3.5833333333333335|0
0|2021-11-22|0.0|0|0.0|0|73.125|0|3.0625|0
0|2021-11-23|0.0|0|0.0|0|75.1736111111111|0|2.579861111111111|0
0|2021-11-24|0.0|0|0.0|0|89.58333333333333|0|3.6666666666666665|0
0|2021-11-25|0.0|0|0.0|0|116.66666666666667|0|3.4166666666666665|0
0|2021-11-26|0.0|0|0.0|0|116.25|0|2.875|0
0|2021-11-27|0.0|0|0.0|0|138.33333333333334|0|2.625|0
0|2021-11-28|0.0|0|0.0|0|55.833333333333336|0|2.3333333333333335|0
0|2021-11-29|0.0|0|0.0|0|95.41666666666667|0|3.0833333333333335|0
0|2021-11-30|0.0|0|0.0|0|71.25|0|1.625|0
0|2021-12-01|0.0|0|0.0|0|125.34722222222223|0|3.236111111111111|0
0|2021-12-02|0.0|0|0.0|0|105.13888888888887|0|1.7083333333333333|0
0|2021-12-03|0.0|0|0.0|0|193.2986111111111|0|5.975694444444444|0
0|2021-12-04|0.0|0|0.0|0|213.19444444444446|0|5.833333333333333|0
0|2021-12-05|0.0|0|0.0|0|156.2847222222222|0|2.6527777777777777|0
0|2021-12-06|0.0|0|0.0003125|0|24.166666666666668|0|1.53125|0
0|2021-12-07|0.0001388888888888889|0|0.0|0|80.27777777777777|0|3.8958333333333335|0
0|2021-12-08|0.0|0|0.0004166666666666667|0|159.20138888888889|0|3.923611111111111|0
0|2021-12-09|0.0001388888888888889|0|0.0|0|191.31944444444443|0|5.291666666666667|0
0|2021-12-10|0.0|0|0.0|0|90.0|0|3.0833333333333335|0
0|2021-12-11|0.0|0|0.0|0|140.41666666666666|0|3.75|0
0|2021-12-12|0.002916666666666667|0|0.010833333333333334|0|161.04166666666666|0|11.854166666666666|0
0|2021-12-13|0.02|0|0.06510416666666667|0|177.84027777777774|0|9.320833333333335|0
0|2021-12-14|0.03854166666666667|0|0.005833333333333334|0|232.29166666666666|0|8.083333333333334|0
0|2021-12-15|0.0016666666666666668|0|0.011250000000000001|0|180.3125|0|13.114583333333334|0
0|2021-12-16|0.013333333333333334|0|0.007916666666666667|0|103.47222222222223|0|3.996527777777778|0
0|2021-12-17|0.0016666666666666668|0|0.0|0|72.5|0|2.875|0
0|2021-12-18|0.0|0|0.0|0|50.55555555555555|0|5.0|0
0|2021-12-19|0.0|0|0.0|0|54.09722222222223|0|2.423611111111111|0
0|2021-12-20|0.0|0|0.0|0|60.06944444444445|0|4.805555555555556|0
0|2021-12-21|0.0|0|0.009375|0|55.763888888888886|0|5.048611111111112|0
0|2021-12-22|0.0036666666666666666|0|0.011416666666666667|0|81.05555555555556|0|4.1305555555555555|0
0|2021-12-23|0.002361111111111111|0|0.02416666666666667|0|124.65277777777777|0|5.111111111111111|0
0|2021-12-24|0.0062499999999999995|0|0.0045833333333333325|0|194.54861111111111|0|9.788194444444445|0
0|2021-12-25|0.0|0|0.0025|0|195.06944444444446|0|9.125|0
0|2021-12-26|0.0|0|0.0016666666666666668|0|190.3472222222222|0|8.472222222222223|0
0|2021-12-27|0.0008333333333333334|0|0.0004166666666666667|0|221.66666666666666|0|9.208333333333334|0
0|2021-12-28|0.0004166666666666667|0|0.0|0|68.54166666666667|0|2.9375|0
0|2021-12-29|0.0|0|0.0|0|120.72222222222223|0|5.851388888888889|0
0|2021-12-30|0.0|0|0.0|0|142.08333333333334|0|3.75|0
0|2021-12-31|0.0|0|0.0|0|97.08333333333333|0|2.875|0
0|2022-01-01|0.0|0|0.0|0|57.5|0|2.8333333333333335|0
0|2022-01-02|0.0|0|0.0|0|97.08333333333333|0|2.2916666666666665|0
0|2022-01-03|0.0|0|0.0|0|138.125|0|8.555555555555555|0
0|2022-01-04|0.0|0|0.0|0|157.91666666666666|0|5.736111111111112|0
0|2022-01-05|0.0|0|0.0|0|195.3472222222222|0|5.118055555555555|0
0|2022-01-06|0.0|0|0.0|0|184.90277777777774|0|3.238888888888889|0
0|2022-01-07|0.0|0|0.0|0|197.60416666666666|0|6.885416666666667|0
0|2022-01-08|0.0|0|0.0|0|83.72222222222223|0|3.0013888888888887|0
0|2022-01-09|0.0|0|0.0|0|72.9513888888889|0|5.327083333333333|0
0|2022-01-10|0.0|0|0.0|0|88.33333333333333|0|3.8333333333333335|0
0|2022-01-11|0.0|0|0.0|0|90.83333333333333|0|2.2083333333333335|0
0|2022-01-12|0.0|0|0.0|0|166.35416666666666|0|3.8159722222222228|0
0|2022-01-13|0.0|0|0.0|0|115.69444444444444|0|2.361111111111111|0
0|2022-01-14|0.0|0|0.0|0|119.72222222222223|0|1.8333333333333333|0
0|2022-01-15|0.0|0|0.0|0|131.80555555555554|0|2.736111111111111|0
0|2022-01-16|0.0|0|0.0|0|163.4375|0|2.8958333333333335|0
0|2022-01-17|0.0|25|0.0|25|186.04166666666666|0|2.7916666666666665|0
