|dates|Davis_Utah_UnitedStates.BLS_EmployedPopulation.data|Davis_Utah_UnitedStates.BLS_EmployedPopulation.missing|Davis_Utah_UnitedStates.BLS_UnemployedPopulation.data|Davis_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Davis_Utah_UnitedStates.BLS_UnemploymentRate.data|Davis_Utah_UnitedStates.BLS_UnemploymentRate.missing|Davis_Utah_UnitedStates.BLS_LaborForcePopulation.data|Davis_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-06|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-07|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-08|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-09|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-10|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-11|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-12|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-13|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-14|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-15|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-16|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-17|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-18|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-19|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-20|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-21|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-22|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-23|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-24|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-25|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-26|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-27|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-28|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-29|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-11-30|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-01|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-02|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-03|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-04|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-05|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-06|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-07|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-08|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-09|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-10|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-11|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-12|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-13|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-14|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-15|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-16|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-17|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-18|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-19|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-20|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-21|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-22|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-23|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-24|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-25|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-26|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-27|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-28|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-29|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-30|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2021-12-31|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-01|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-02|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-03|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-04|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-05|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-06|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-07|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-08|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-09|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-10|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-11|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-12|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-13|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-14|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-15|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-16|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
0|2022-01-17|177219.0|0|4406.0|0|2.4258774948382658|0|181625.0|0
