|dates|Wayne_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Wayne_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Wayne_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Wayne_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Wayne_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Wayne_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Wayne_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Wayne_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-16|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-17|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-18|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-19|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-20|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-21|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-22|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-23|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-24|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-25|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-26|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-27|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-28|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-29|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-30|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-31|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-01|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-02|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-03|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-04|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-05|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-06|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-07|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-08|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-09|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-10|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-11|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-12|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-13|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-14|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-15|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-16|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2022-01-17|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
