|dates|Lapeer_Michigan_UnitedStates.AveragePrecipitationTotal.data|Lapeer_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Lapeer_Michigan_UnitedStates.AveragePrecipitation.data|Lapeer_Michigan_UnitedStates.AveragePrecipitation.missing|Lapeer_Michigan_UnitedStates.AverageWindDirection.data|Lapeer_Michigan_UnitedStates.AverageWindDirection.missing|Lapeer_Michigan_UnitedStates.AverageWindSpeed.data|Lapeer_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-12-06|0.00125|0|0.0|0|257.7083333333333|0|14.53125|0
0|2021-12-07|0.0|0|0.0|0|219.6875|0|6.729166666666667|0
0|2021-12-08|0.0|0|0.0|0|179.27083333333334|0|4.114583333333333|0
0|2021-12-09|0.0|0|0.0|0|101.5625|0|5.8125|0
0|2021-12-10|0.0|0|0.006041666666666667|0|89.16666666666667|0|3.8125|0
0|2021-12-11|0.009583333333333334|0|0.02|0|222.39583333333334|0|16.427083333333332|0
0|2021-12-12|0.0004166666666666667|0|0.0|0|227.39583333333334|0|12.197916666666666|0
0|2021-12-13|0.0|0|0.0|0|218.22916666666666|0|8.625|0
0|2021-12-14|0.0|0|0.0|0|65.83333333333333|0|3.8541666666666665|0
0|2021-12-15|0.000625|0|0.0036458333333333343|0|171.45833333333334|0|11.34375|0
0|2021-12-16|0.0004166666666666667|0|0.0|0|227.39583333333334|0|20.5625|0
0|2021-12-17|0.0|0|0.0|0|190.0|0|7.302083333333333|0
0|2021-12-18|0.000625|0|0.003854166666666667|0|178.75|0|4.651041666666667|0
0|2021-12-19|0.00125|0|0.0|0|258.0208333333333|0|4.828125|0
0|2021-12-20|0.0|0|0.0|0|223.54166666666666|0|10.041666666666666|0
0|2021-12-21|0.0|0|0.0|0|143.02083333333334|0|6.614583333333333|0
0|2021-12-22|0.0|0|0.0|0|279.4791666666667|0|11.260416666666666|0
0|2021-12-23|0.0|0|0.0038541666666666668|0|96.45833333333333|0|4.4375|0
0|2021-12-24|0.0010416666666666667|0|0.0|0|99.79166666666667|0|3.8958333333333335|0
0|2021-12-25|0.0027083333333333334|0|0.0048958333333333345|0|208.22916666666666|0|4.510416666666667|0
0|2021-12-26|0.0|0|0.0|0|102.39583333333333|0|2.1041666666666665|0
0|2021-12-27|0.0016666666666666668|0|0.003958333333333334|0|110.41666666666667|0|6.3125|0
0|2021-12-28|0.0004166666666666667|0|0.0014583333333333332|0|143.125|0|5.03125|0
0|2021-12-29|0.0004166666666666667|0|0.0|0|183.33333333333334|0|5.052083333333333|0
0|2021-12-30|0.0|0|0.0|0|75.52083333333333|0|1.125|0
0|2021-12-31|0.0|0|0.0013541666666666667|0|131.5625|0|3.2395833333333335|0
0|2022-01-01|0.0004166666666666667|0|0.00020833333333333335|0|103.02083333333333|0|7.958333333333333|0
0|2022-01-02|0.0|0|0.0|0|230.625|0|6.203125|0
0|2022-01-03|0.0|0|0.0|0|109.27083333333333|0|4.0625|0
0|2022-01-04|0.0|0|0.0|0|192.86458333333334|0|8.572916666666666|0
0|2022-01-05|0.0|0|0.0|0|217.1875|0|14.125|0
0|2022-01-06|0.0|0|0.0|0|238.95833333333334|0|8.427083333333334|0
0|2022-01-07|0.0|0|0.0|0|210.9375|0|4.9375|0
0|2022-01-08|0.0|0|0.0|0|127.70833333333333|0|8.28125|0
0|2022-01-09|0.0|0|0.0|0|259.7916666666667|0|13.21875|0
0|2022-01-10|0.0|0|0.0|0|277.9166666666667|0|11.177083333333334|0
0|2022-01-11|0.0|0|0.0|0|158.22916666666666|0|9.5625|0
0|2022-01-12|0.0|0|0.0|0|171.77083333333334|0|6.46875|0
0|2022-01-13|0.0|0|0.0|0|55.104166666666664|0|1.65625|0
0|2022-01-14|0.0|0|0.0|0|55.416666666666664|0|7.958333333333333|0
0|2022-01-15|0.0|0|0.0|0|35.0|0|4.40625|0
0|2022-01-16|0.0|0|0.0|0|37.708333333333336|0|1.6666666666666667|0
0|2022-01-17|0.0|0|0.0|0|292.8125|0|7.817708333333333|0
