|dates|Bronx_NewYork_UnitedStates.BLS_EmployedPopulation.data|Bronx_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Bronx_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Bronx_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Bronx_NewYork_UnitedStates.BLS_UnemploymentRate.data|Bronx_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Bronx_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Bronx_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-06|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-07|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-08|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-09|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-10|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-11|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-12|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-13|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-14|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-15|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-16|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-17|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-18|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-19|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-20|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-21|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-22|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-23|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-24|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-25|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-26|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-27|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-28|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-29|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-11-30|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-01|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-02|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-03|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-04|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-05|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-06|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-07|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-08|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-09|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-10|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-11|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-12|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-13|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-14|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-15|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-16|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-17|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-18|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-19|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-20|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-21|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-22|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-23|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-24|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-25|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-26|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-27|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-28|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-29|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-30|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2021-12-31|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-01|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-02|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-03|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-04|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-05|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-06|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-07|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-08|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-09|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-10|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-11|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-12|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-13|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-14|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-15|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-16|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
0|2022-01-17|517854.0|0|80670.0|0|13.47815626441045|0|598524.0|0
