|dates|SabanaGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SabanaGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SabanaGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SabanaGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-27|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-28|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-29|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-30|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-31|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-06-01|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-02|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-03|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-04|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-05|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-06|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-07|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-08|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-09|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-10|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-11|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-12|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-13|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-14|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-15|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-16|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-17|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-18|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-19|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-20|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-21|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-22|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-23|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-24|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-25|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-26|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-27|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-28|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-29|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-06-30|5224.0|0|498.0|0|8.703250611674239|0|5722.0|0
0|2020-07-01|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-02|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-03|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-04|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-05|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-06|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-07|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-08|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-09|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-10|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-11|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-12|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-13|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-14|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-15|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-16|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-17|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-18|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-19|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-20|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-21|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-22|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-23|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-24|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-25|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-26|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-27|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-28|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-29|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-30|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-07-31|5149.0|0|423.0|0|7.5915290739411345|0|5572.0|0
0|2020-08-01|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-02|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-03|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-04|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-05|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-06|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-07|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-08|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-09|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-10|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-11|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-12|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-13|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-14|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-15|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-16|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-17|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-18|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-19|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-20|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-21|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-22|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-23|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-24|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-25|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-26|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-27|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-28|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-29|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-30|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-08-31|5214.0|0|516.0|0|9.00523560209424|0|5730.0|0
0|2020-09-01|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-02|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-03|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-04|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-05|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-06|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-07|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-08|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-09|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-10|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-11|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-12|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-13|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-14|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-15|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-16|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-17|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-18|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-19|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-20|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-21|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-22|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-23|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-24|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-25|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-26|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-27|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-28|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-29|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-09-30|5217.0|0|544.0|0|9.442805068564486|0|5761.0|0
0|2020-10-01|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-02|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-03|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-04|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-05|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-06|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-07|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-08|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-09|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-10|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-11|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-12|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-13|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-14|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-15|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-16|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-17|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-18|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-19|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-20|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-21|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-22|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-23|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-24|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-25|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-26|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-27|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-28|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-29|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-30|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-10-31|5249.0|0|482.0|0|8.410399581224917|0|5731.0|0
0|2020-11-01|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-02|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-03|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-04|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-05|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-06|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-07|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-08|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-09|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-10|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-11|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-12|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-13|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-14|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-15|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-16|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-17|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-18|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-19|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-20|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-21|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-22|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-23|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-24|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-25|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-26|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-27|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-28|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-29|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-11-30|5163.0|0|561.0|0|9.80083857442348|0|5724.0|0
0|2020-12-01|5127.0|0|656.0|0|11.343593290679578|0|5783.0|0
0|2020-12-02|5127.0|0|656.0|0|11.343593290679578|0|5783.0|0
0|2020-12-03|5127.0|0|656.0|0|11.343593290679578|0|5783.0|0
0|2020-12-04|5127.0|0|656.0|0|11.343593290679578|0|5783.0|0
0|2020-12-05|5127.0|0|656.0|0|11.343593290679578|0|5783.0|0
0|2020-12-06|5127.0|0|656.0|0|11.343593290679578|0|5783.0|0
0|2020-12-07|5127.0|0|656.0|0|11.343593290679578|0|5783.0|0
