|dates|Marion_Texas_UnitedStates.BLS_EmployedPopulation.data|Marion_Texas_UnitedStates.BLS_EmployedPopulation.missing|Marion_Texas_UnitedStates.BLS_UnemployedPopulation.data|Marion_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Texas_UnitedStates.BLS_UnemploymentRate.data|Marion_Texas_UnitedStates.BLS_UnemploymentRate.missing|Marion_Texas_UnitedStates.BLS_LaborForcePopulation.data|Marion_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-14|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-15|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-16|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-17|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-18|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-19|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-20|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-21|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-22|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-23|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-24|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-25|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-26|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-27|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-28|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-29|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-30|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-31|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-01|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-02|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-03|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-04|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-05|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-06|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-07|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-08|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-09|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-10|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-11|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-12|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-13|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-14|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-15|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-16|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2022-01-17|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
