|dates|Ceiba_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Ceiba_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Ceiba_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Ceiba_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Ceiba_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Ceiba_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Ceiba_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Ceiba_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-11-27|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-11-28|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-11-29|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-11-30|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-01|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-02|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-03|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-04|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-05|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-06|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-07|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-08|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-09|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-10|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-11|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-12|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-13|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-14|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-15|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-16|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-17|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-18|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-19|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-20|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-21|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-22|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-23|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-24|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-25|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-26|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-27|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-28|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-29|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-30|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2021-12-31|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-01|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-02|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-03|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-04|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-05|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-06|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-07|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-08|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-09|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-10|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-11|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-12|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-13|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-14|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-15|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-16|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
0|2022-01-17|3290.0|0|320.0|0|8.86426592797784|0|3610.0|0
