|dates|Butte_California_UnitedStates.BLS_EmployedPopulation.data|Butte_California_UnitedStates.BLS_EmployedPopulation.missing|Butte_California_UnitedStates.BLS_UnemployedPopulation.data|Butte_California_UnitedStates.BLS_UnemployedPopulation.missing|Butte_California_UnitedStates.BLS_UnemploymentRate.data|Butte_California_UnitedStates.BLS_UnemploymentRate.missing|Butte_California_UnitedStates.BLS_LaborForcePopulation.data|Butte_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-23|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-24|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-25|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-26|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-27|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-28|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-29|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-30|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-01|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-02|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-03|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-04|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-05|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-06|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-07|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-08|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-09|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-10|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-11|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-12|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-13|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-14|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-15|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-16|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-17|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-18|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-19|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-20|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-21|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-22|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-23|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-24|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-25|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-26|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-27|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-28|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-29|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-30|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-12-31|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-01|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-02|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-03|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-04|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-05|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-06|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-07|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-08|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-09|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-10|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-11|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-12|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-13|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-14|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-15|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-16|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2022-01-17|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
