|dates|Pine_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Pine_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Pine_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Pine_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Pine_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Pine_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Pine_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Pine_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-13|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-14|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-15|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-16|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-17|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-18|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-19|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-20|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-21|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-22|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-23|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-24|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-25|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-26|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-27|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-28|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-29|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-30|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2021-12-31|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-01|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-02|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-03|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-04|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-05|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-06|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-07|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-08|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-09|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-10|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-11|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-12|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-13|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-14|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-15|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-16|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
0|2022-01-17|13365.0|0|631.0|0|4.50843098028008|0|13996.0|0
