|dates|LewisandClark_Montana_UnitedStates.BLS_EmployedPopulation.data|LewisandClark_Montana_UnitedStates.BLS_EmployedPopulation.missing|LewisandClark_Montana_UnitedStates.BLS_UnemployedPopulation.data|LewisandClark_Montana_UnitedStates.BLS_UnemployedPopulation.missing|LewisandClark_Montana_UnitedStates.BLS_UnemploymentRate.data|LewisandClark_Montana_UnitedStates.BLS_UnemploymentRate.missing|LewisandClark_Montana_UnitedStates.BLS_LaborForcePopulation.data|LewisandClark_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-08|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-09|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-10|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-11|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-12|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-13|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-14|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-15|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-16|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-17|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-18|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-19|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-20|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-21|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-22|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-23|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-24|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-25|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-26|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-27|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-28|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-29|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-30|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2021-12-31|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-01|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-02|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-03|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-04|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-05|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-06|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-07|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-08|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-09|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-10|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-11|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-12|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-13|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-14|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-15|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-16|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
0|2022-01-17|36320.0|0|989.0|0|2.6508349191883998|0|37309.0|0
