|dates|Aguadilla_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Aguadilla_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Aguadilla_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Aguadilla_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Aguadilla_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Aguadilla_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Aguadilla_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Aguadilla_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-04|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-05|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-06|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-07|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-08|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-09|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-10|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-11|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-12|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-13|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-14|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-15|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-16|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-17|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-18|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-19|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-20|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-21|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-22|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-23|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-24|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-25|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-26|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-27|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-28|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-29|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-30|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-07-01|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-02|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-03|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-04|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-05|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-06|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-07|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-08|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-09|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-10|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-11|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-12|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-13|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-14|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-15|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-16|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-17|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-18|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-19|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-20|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-21|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-22|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-23|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-24|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-25|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-26|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-27|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-28|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-29|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-30|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-07-31|12950.0|0|1135.0|0|8.058217962371318|0|14085.0|0
0|2020-08-01|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-02|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-03|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-04|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-05|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-06|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-07|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-08|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-09|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-10|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-11|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-12|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-13|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-14|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-15|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-16|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-17|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-18|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-19|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-20|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-21|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-22|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-23|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-24|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-25|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-26|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-27|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-28|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-29|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-30|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-08-31|12917.0|0|1316.0|0|9.246118176069697|0|14233.0|0
0|2020-09-01|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-02|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-03|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-04|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-05|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-06|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-07|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-08|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-09|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-10|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-11|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-12|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-13|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-14|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-15|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-16|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-17|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-18|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-19|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-20|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-21|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-22|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-23|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-24|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-25|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-26|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-27|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-28|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-29|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-09-30|12779.0|0|1440.0|0|10.12729446515226|0|14219.0|0
0|2020-10-01|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-02|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-03|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-04|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-05|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-06|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-07|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-08|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-09|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-10|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-11|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-12|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-13|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-14|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-15|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-16|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-17|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-18|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-19|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-20|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-21|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-22|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-23|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-24|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-25|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-26|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-27|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-28|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-29|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-30|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-10-31|12682.0|0|1257.0|0|9.01786354831767|0|13939.0|0
0|2020-11-01|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-02|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-03|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-04|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-05|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-06|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-07|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-08|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-09|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-10|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-11|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-12|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-13|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-14|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-15|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-16|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-17|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-18|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-19|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-20|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-21|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-22|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-23|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-24|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-25|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-26|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-27|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-28|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-29|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
0|2020-11-30|12457.0|0|1445.0|0|10.394187886635017|0|13902.0|0
