|dates|Greene_NewYork_UnitedStates.BLS_EmployedPopulation.data|Greene_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Greene_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Greene_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Greene_NewYork_UnitedStates.BLS_UnemploymentRate.data|Greene_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Greene_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Greene_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-06|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-07|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-08|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-09|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-10|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-11|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-12|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-13|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-14|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-15|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-16|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
0|2022-01-17|18260.0|0|957.0|0|4.979965655409273|0|19217.0|0
