|dates|Morgan_Ohio_UnitedStates.BLS_EmployedPopulation.data|Morgan_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Morgan_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Morgan_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Morgan_Ohio_UnitedStates.BLS_UnemploymentRate.data|Morgan_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Morgan_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Morgan_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-04|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-05|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-06|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-07|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-08|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-09|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-10|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-11|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-12|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-13|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-14|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-15|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-16|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-17|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-18|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-19|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-20|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-21|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-22|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-23|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-24|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-25|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-26|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-27|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-28|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-29|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-30|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2021-12-31|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-01|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-02|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-03|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-04|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-05|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-06|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-07|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-08|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-09|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-10|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-11|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-12|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-13|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-14|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-15|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-16|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
0|2022-01-17|6156.0|0|387.0|0|5.914718019257221|0|6543.0|0
