|dates|DonaAna_NewMexico_UnitedStates.BLS_EmployedPopulation.data|DonaAna_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|DonaAna_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|DonaAna_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|DonaAna_NewMexico_UnitedStates.BLS_UnemploymentRate.data|DonaAna_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|DonaAna_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|DonaAna_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-18|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-19|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-20|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-21|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-22|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-23|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-24|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-25|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-26|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-27|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-28|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-29|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-11-30|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-01|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-02|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-03|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-04|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-05|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-06|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-07|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-08|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-09|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-10|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-11|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-12|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-13|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-14|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-15|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-16|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-17|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-18|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-19|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-20|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-21|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-22|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-23|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-24|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-25|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-26|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-27|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-28|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-29|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-30|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2021-12-31|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-01|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-02|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-03|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-04|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-05|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-06|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-07|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-08|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-09|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-10|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-11|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-12|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-13|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-14|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-15|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-16|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
0|2022-01-17|90518.0|0|7103.0|0|7.2760983804714146|0|97621.0|0
