|dates|Volusia_Florida_UnitedStates.BLS_EmployedPopulation.data|Volusia_Florida_UnitedStates.BLS_EmployedPopulation.missing|Volusia_Florida_UnitedStates.BLS_UnemployedPopulation.data|Volusia_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Volusia_Florida_UnitedStates.BLS_UnemploymentRate.data|Volusia_Florida_UnitedStates.BLS_UnemploymentRate.missing|Volusia_Florida_UnitedStates.BLS_LaborForcePopulation.data|Volusia_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-11-26|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-11-27|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-11-28|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-11-29|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-11-30|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-01|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-02|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-03|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-04|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-05|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-06|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-07|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-08|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-09|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-10|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-11|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-12|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-13|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-14|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-15|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-16|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-17|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-18|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-19|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-20|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-21|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-22|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-23|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-24|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-25|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-26|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-27|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-28|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-29|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-30|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2021-12-31|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-01|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-02|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-03|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-04|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-05|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-06|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-07|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-08|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-09|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-10|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-11|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-12|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-13|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-14|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-15|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-16|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
0|2022-01-17|245573.0|0|13043.0|0|5.043384786710799|0|258616.0|0
