|dates|Mesa_Colorado_UnitedStates.AveragePrecipitationTotal.data|Mesa_Colorado_UnitedStates.AveragePrecipitationTotal.missing|Mesa_Colorado_UnitedStates.AveragePrecipitation.data|Mesa_Colorado_UnitedStates.AveragePrecipitation.missing|Mesa_Colorado_UnitedStates.AverageWindDirection.data|Mesa_Colorado_UnitedStates.AverageWindDirection.missing|Mesa_Colorado_UnitedStates.AverageWindSpeed.data|Mesa_Colorado_UnitedStates.AverageWindSpeed.missing
0|2022-01-05|0.0|0|0.0|0|45.416666666666664|0|1.5|0
0|2022-01-06|0.0|0|0.0|0|127.08333333333333|0|3.875|0
0|2022-01-07|0.0|0|0.0|0|96.66666666666667|0|2.1458333333333335|0
0|2022-01-08|0.0|0|0.0008333333333333334|0|139.16666666666666|0|4.641666666666667|0
0|2022-01-09|0.00125|0|0.0|0|75.0|0|4.541666666666667|0
0|2022-01-10|0.0|0|0.0|0|141.66666666666666|0|5.416666666666667|0
0|2022-01-11|0.0|0|0.0|0|92.08333333333333|0|3.125|0
0|2022-01-12|0.0|0|0.0|0|128.625|0|5.520833333333333|0
0|2022-01-13|0.0|0|0.0|0|91.25|0|3.7916666666666665|0
0|2022-01-14|0.0|0|0.0|0|153.33333333333334|0|6.125|0
0|2022-01-15|0.0|0|0.0|0|139.16666666666666|0|4.604166666666667|0
0|2022-01-16|0.0|0|0.0|0|110.0|0|4.041666666666667|0
0|2022-01-17|0.0|20|0.0|20|154.375|0|3.875|0
