|dates|York_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|York_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|York_Pennsylvania_UnitedStates.AveragePrecipitation.data|York_Pennsylvania_UnitedStates.AveragePrecipitation.missing|York_Pennsylvania_UnitedStates.AverageWindDirection.data|York_Pennsylvania_UnitedStates.AverageWindDirection.missing|York_Pennsylvania_UnitedStates.AverageWindSpeed.data|York_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-11-23|0.0|0|0.0|0|231.66666666666666|0|6.083333333333333|0
0|2021-11-24|0.0|0|0.0|0|125.83333333333333|0|2.625|0
0|2021-11-25|0.0|0|0.00125|0|132.91666666666666|0|3.0833333333333335|0
0|2021-11-26|0.0016666666666666668|0|0.0004166666666666667|0|281.6666666666667|0|13.291666666666666|0
0|2021-11-27|0.0|0|0.0|0|211.66666666666666|0|9.291666666666666|0
0|2021-11-28|0.0|0|0.0|0|97.91666666666667|0|2.5833333333333335|0
0|2021-11-29|0.0|0|0.0|0|260.8333333333333|0|7.0|0
0|2021-11-30|0.0|0|0.0|0|100.83333333333333|0|2.5416666666666665|0
0|2021-12-01|0.0|0|0.0|0|60.208333333333336|0|2.0625|0
0|2021-12-02|0.0|0|0.0004166666666666667|0|210.41666666666666|0|9.5|0
0|2021-12-03|0.0|0|0.0|0|184.16666666666666|0|6.5|0
0|2021-12-04|0.0|0|0.0|0|57.916666666666664|0|1.375|0
0|2021-12-05|0.0|0|0.0|0|73.33333333333333|0|3.4166666666666665|0
0|2021-12-06|0.0|0|0.0006944444444444445|0|186.45833333333334|0|9.340277777777777|0
0|2021-12-07|0.0008333333333333334|0|0.0|0|150.0|0|3.2916666666666665|0
0|2021-12-08|0.0|0|0.0|0|143.33333333333334|0|4.145833333333333|0
0|2021-12-09|0.0|0|0.0|0|125.83333333333333|0|3.7083333333333335|0
0|2021-12-10|0.0|0|0.0|0|75.41666666666667|0|3.9166666666666665|0
0|2021-12-11|0.0004166666666666667|0|0.002638888888888889|0|162.4652777777778|0|10.885416666666666|0
0|2021-12-12|0.00125|0|0.0|0|209.58333333333334|0|7.0|0
0|2021-12-13|0.0|0|0.0|0|102.91666666666667|0|2.2916666666666665|0
0|2021-12-14|0.0|0|0.0|0|47.083333333333336|0|1.5833333333333333|0
0|2021-12-15|0.0|0|0.0|0|38.75|0|2.2083333333333335|0
0|2021-12-16|0.0|0|0.0|0|149.16666666666666|0|6.333333333333333|0
0|2021-12-17|0.0|0|0.0|0|134.39583333333334|0|3.7291666666666665|0
0|2021-12-18|0.0025|0|0.002638888888888889|0|104.8611111111111|0|4.055555555555555|0
0|2021-12-19|0.00125|0|0.0007291666666666667|0|235.13888888888889|0|7.395833333333333|0
0|2021-12-20|0.0|0|0.0|0|85.41666666666667|0|1.5833333333333333|0
0|2021-12-21|0.0|0|0.0|0|40.833333333333336|0|1.75|0
0|2021-12-22|0.0|0|0.0|0|183.02083333333334|0|6.614583333333333|0
0|2021-12-23|0.0|0|0.0|0|122.08333333333333|0|2.875|0
0|2021-12-24|0.0|0|0.0|0|39.666666666666664|0|1.8958333333333333|0
0|2021-12-25|0.0|0|0.0037500000000000003|0|113.35416666666667|0|3.125|0
0|2021-12-26|0.00375|0|0.0|0|203.75|0|5.083333333333333|0
0|2021-12-27|0.0|0|0.006111111111111112|0|85.125|0|2.8958333333333335|0
0|2021-12-28|0.011250000000000001|0|0.0010833333333333335|0|49.86111111111111|0|1.9041666666666668|0
0|2021-12-29|0.0008333333333333334|0|0.0004166666666666667|0|25.833333333333332|0|1.4166666666666667|0
0|2021-12-30|0.005833333333333334|0|0.004340277777777777|0|69.8611111111111|0|1.4930555555555554|0
0|2021-12-31|0.00010416666666666667|0|0.0|0|117.47222222222223|0|3.934027777777778|0
0|2022-01-01|0.0|0|0.007534722222222223|0|149.16666666666666|0|5.065972222222222|0
0|2022-01-02|0.02791666666666667|0|0.0021527777777777773|0|184.75|0|6.717361111111111|0
0|2022-01-03|0.0|0|0.0|0|179.16666666666666|0|7.895833333333333|0
0|2022-01-04|0.0|0|0.0|0|125.41666666666667|0|3.625|0
0|2022-01-05|0.0|0|0.0|0|167.08333333333334|0|5.791666666666667|0
0|2022-01-06|0.0|0|0.002142857142857143|0|166.09623015873015|0|5.565476190476191|0
0|2022-01-07|0.005833333333333334|0|0.0056944444444444456|0|269.96527777777777|0|10.222222222222221|0
0|2022-01-08|0.0|0|0.0|0|157.5|0|3.125|0
0|2022-01-09|0.0|0|0.009583333333333334|0|105.55555555555554|0|4.458333333333333|0
0|2022-01-10|0.009583333333333334|0|0.0|0|281.25|0|11.5|0
0|2022-01-11|0.0|0|0.0|0|215.83333333333334|0|6.0|0
0|2022-01-12|0.0|0|0.0|0|82.5|0|2.5|0
0|2022-01-13|0.0|0|0.0|0|32.083333333333336|0|0.7708333333333334|0
0|2022-01-14|0.0|0|0.0|0|219.30555555555557|0|7.777777777777779|0
0|2022-01-15|0.0|0|0.0|0|214.58333333333334|0|7.5625|0
0|2022-01-16|0.0|0|0.015006944444444446|0|33.020833333333336|0|5.053472222222223|0
0|2022-01-17|0.005666666666666667|0|0.005055555555555555|0|211.51388888888889|0|13.994444444444445|0
