|dates|Tehama_California_UnitedStates.AveragePrecipitationTotal.data|Tehama_California_UnitedStates.AveragePrecipitationTotal.missing|Tehama_California_UnitedStates.AveragePrecipitation.data|Tehama_California_UnitedStates.AveragePrecipitation.missing|Tehama_California_UnitedStates.AverageWindDirection.data|Tehama_California_UnitedStates.AverageWindDirection.missing|Tehama_California_UnitedStates.AverageWindSpeed.data|Tehama_California_UnitedStates.AverageWindSpeed.missing
0|2021-12-07|0.008749999999999999|0|0.0|0|200.76388888888889|0|7.103670634920636|0
0|2021-12-08|0.0|0|0.000625|0|90.31944444444446|0|2.4479166666666665|0
0|2021-12-09|0.00016666666666666666|0|0.0|0|270.84722222222223|0|8.686111111111112|0
0|2021-12-10|0.0|0|0.0|0|268.75|0|6.208333333333333|0
0|2021-12-11|0.0|0|0.0016666666666666668|0|106.25|0|2.1666666666666665|0
0|2021-12-12|0.008333333333333333|0|0.026185515873015874|0|158.3501984126984|0|19.73978174603175|0
0|2021-12-13|0.013958333333333335|0|0.011736111111111112|0|155.0|0|19.864583333333336|0
0|2021-12-14|0.021666666666666667|0|0.018541666666666668|0|116.04166666666667|0|3.4166666666666665|0
0|2021-12-15|0.0|0|0.0275|0|153.33333333333334|0|20.45138888888889|0
0|2021-12-16|0.034999999999999996|0|0.0033333333333333335|0|159.1517857142857|0|5.8313492063492065|0
0|2021-12-17|0.0|0|0.0|0|221.66666666666666|0|4.541666666666667|0
0|2021-12-18|0.0|0|0.0|0|145.88194444444443|0|3.5611111111111113|0
0|2021-12-19|0.0|0|0.0|0|91.52777777777779|0|2.6805555555555554|0
0|2021-12-20|0.0|0|0.0|0|258.75|0|3.9583333333333335|0
0|2021-12-21|0.0|0|0.011215277777777777|0|240.9375|0|5.131944444444445|0
0|2021-12-22|0.007777777777777778|0|0.015465277777777781|0|155.22916666666666|0|3.775694444444444|0
0|2021-12-23|0.00425|0|0.00971527777777778|0|183.4027777777778|0|4.017361111111111|0
0|2021-12-24|0.0020833333333333333|0|0.0|0|188.75|0|11.625|0
0|2021-12-25|0.0016666666666666668|0|0.01880952380952381|0|163.80952380952382|0|12.842261904761905|0
0|2021-12-26|0.01916666666666667|0|0.0|0|129.09722222222223|0|17.729166666666664|0
0|2021-12-27|0.0|0|0.0|0|200.27777777777774|0|10.402777777777777|0
0|2021-12-28|0.0|0|0.003263888888888889|0|86.28472222222223|0|2.173611111111111|0
0|2021-12-29|0.005833333333333334|0|0.007812500000000002|0|192.3263888888889|0|4.041666666666667|0
0|2021-12-30|0.0025|0|0.0|0|238.75|0|4.458333333333333|0
0|2021-12-31|0.0|0|0.0|0|271.52777777777777|0|6.784722222222222|0
0|2022-01-01|0.0|0|0.0|0|195.0|0|5.75|0
0|2022-01-02|0.0|0|0.0|0|141.875|0|2.1666666666666665|0
0|2022-01-03|0.0|0|0.0004166666666666667|0|132.91666666666666|0|20.6875|0
0|2022-01-04|0.00020833333333333335|0|0.0004166666666666667|0|173.54166666666666|0|10.628472222222221|0
0|2022-01-05|0.0004166666666666667|0|0.0|0|182.43055555555554|0|4.715277777777778|0
0|2022-01-06|0.0|0|0.0|0|171.6875|0|4.825|0
0|2022-01-07|0.0004166666666666667|0|0.0016666666666666668|0|138.2986111111111|0|10.940972222222223|0
0|2022-01-08|0.0004166666666666667|0|0.0|0|318.3333333333333|0|6.895833333333333|0
0|2022-01-09|0.0|0|0.0|0|263.3333333333333|0|5.625|0
0|2022-01-10|0.0|0|0.0|0|298.75|0|6.25|0
0|2022-01-11|0.0|0|0.0|0|255.0|0|5.083333333333333|0
0|2022-01-12|0.0|0|0.0|0|177.5|0|3.3333333333333335|0
0|2022-01-13|0.0|0|0.0|0|249.58333333333334|0|5.125|0
0|2022-01-14|0.0|0|0.0|0|337.5|0|11.354166666666666|0
0|2022-01-15|0.0|0|0.0|0|269.1666666666667|0|5.583333333333333|0
0|2022-01-16|0.0|0|0.0|0|206.25|0|4.166666666666667|0
0|2022-01-17|0.0|25|0.0|25|224.75|0|3.7083333333333335|0
