|dates|Lipscomb_Texas_UnitedStates.BLS_EmployedPopulation.data|Lipscomb_Texas_UnitedStates.BLS_EmployedPopulation.missing|Lipscomb_Texas_UnitedStates.BLS_UnemployedPopulation.data|Lipscomb_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Lipscomb_Texas_UnitedStates.BLS_UnemploymentRate.data|Lipscomb_Texas_UnitedStates.BLS_UnemploymentRate.missing|Lipscomb_Texas_UnitedStates.BLS_LaborForcePopulation.data|Lipscomb_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-20|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-21|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-22|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-23|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-24|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-25|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-26|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-27|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-28|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-29|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-11-30|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-01|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-02|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-03|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-04|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-05|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-06|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-07|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-08|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-09|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-10|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-11|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-12|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-13|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-14|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-15|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-16|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-17|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-18|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-19|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-20|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-21|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-22|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-23|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-24|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-25|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-26|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-27|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-28|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-29|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-30|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2021-12-31|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-01|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-02|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-03|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-04|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-05|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-06|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-07|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-08|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-09|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-10|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-11|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-12|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-13|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-14|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-15|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-16|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
0|2022-01-17|1472.0|0|61.0|0|3.979125896934116|0|1533.0|0
