|dates|Marquette_Michigan_UnitedStates.BLS_EmployedPopulation.data|Marquette_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Marquette_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Marquette_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Marquette_Michigan_UnitedStates.BLS_UnemploymentRate.data|Marquette_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Marquette_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Marquette_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-20|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-21|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-22|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-23|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-24|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-25|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-26|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-27|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-28|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-29|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-30|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-31|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-01|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-02|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-03|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-04|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-05|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-06|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-07|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-08|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-09|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-10|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-11|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-12|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-13|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-14|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-15|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-16|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2022-01-17|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
