|dates|Washington_Maine_UnitedStates.AveragePrecipitationTotal.data|Washington_Maine_UnitedStates.AveragePrecipitationTotal.missing|Washington_Maine_UnitedStates.AveragePrecipitation.data|Washington_Maine_UnitedStates.AveragePrecipitation.missing|Washington_Maine_UnitedStates.AverageWindDirection.data|Washington_Maine_UnitedStates.AverageWindDirection.missing|Washington_Maine_UnitedStates.AverageWindSpeed.data|Washington_Maine_UnitedStates.AverageWindSpeed.missing
0|2021-11-29|0.0|0|0.0|0|257.9166666666667|0|4.25|0
0|2021-11-30|0.0|0|0.0004166666666666667|0|221.66666666666666|0|5.041666666666667|0
0|2021-12-01|0.0|0|0.0|0|105.0|0|1.0416666666666667|0
0|2021-12-02|0.0|0|0.005833333333333334|0|94.58333333333333|0|2.2083333333333335|0
0|2021-12-03|0.0|0|0.002916666666666667|0|273.3333333333333|0|9.208333333333334|0
0|2021-12-04|0.0|0|0.0|0|210.0|0|4.458333333333333|0
0|2021-12-05|0.0|0|0.0|0|175.0|0|2.7916666666666665|0
0|2021-12-06|0.0|0|0.0|0|128.33333333333334|0|8.875|0
0|2021-12-07|0.0|0|0.0|0|260.4166666666667|0|8.041666666666666|0
0|2021-12-08|0.0|0|0.0|0|158.33333333333334|0|4.541666666666667|0
0|2021-12-09|0.0|0|0.0|0|280.8333333333333|0|5.291666666666667|0
0|2021-12-10|0.0|0|0.0|0|140.41666666666666|0|1.75|0
0|2021-12-11|0.0|0|0.0|0|155.0|0|4.333333333333333|0
0|2021-12-12|0.0|0|0.0|0|249.58333333333334|0|9.375|0
0|2021-12-13|0.0|0|0.0|0|195.0|0|3.3333333333333335|0
0|2021-12-14|0.0|0|0.0|0|269.1666666666667|0|7.458333333333333|0
0|2021-12-15|0.0|0|0.0|0|235.41666666666666|0|3.375|0
0|2021-12-16|0.0|0|0.014583333333333332|0|130.83333333333334|0|3.25|0
0|2021-12-17|0.0|0|0.0|0|245.41666666666666|0|6.875|0
0|2021-12-18|0.0|0|0.0|0|251.25|0|5.791666666666667|0
0|2021-12-19|0.0|0|0.005|0|164.16666666666666|0|5.833333333333333|0
0|2021-12-20|0.0|0|0.0|0|227.5|0|2.8333333333333335|0
0|2021-12-21|0.0|0|0.0|0|205.0|0|3.9583333333333335|0
0|2021-12-22|0.0|0|0.02791666666666667|0|129.16666666666666|0|6.125|0
0|2021-12-23|0.0|0|0.0|0|279.5833333333333|0|9.583333333333334|0
0|2021-12-24|0.0|0|0.0|0|263.75|0|5.625|0
0|2021-12-25|0.0|0|0.0|0|252.91666666666666|0|3.2916666666666665|0
0|2021-12-26|0.0|0|0.0|0|294.5833333333333|0|4.25|0
0|2021-12-27|0.0|0|0.0|0|303.75|0|5.333333333333333|0
0|2021-12-28|0.0|0|0.005833333333333333|0|121.66666666666667|0|1.0|0
0|2021-12-29|0.0|0|0.0|0|178.75|0|1.6666666666666667|0
0|2021-12-30|0.0|0|0.00125|0|164.16666666666666|0|1.125|0
0|2021-12-31|0.0|0|0.0008333333333333334|0|124.16666666666667|0|1.2916666666666667|0
0|2022-01-01|0.0|0|0.0029166666666666664|0|81.25|0|1.5|0
0|2022-01-02|0.0|0|0.0062499999999999995|0|262.5|0|4.958333333333333|0
0|2022-01-03|0.0|0|0.0|0|326.25|0|7.875|0
0|2022-01-04|0.0|0|0.0|0|260.8333333333333|0|4.791666666666667|0
0|2022-01-05|0.0|0|0.011250000000000001|0|128.75|0|4.875|0
0|2022-01-06|0.0|0|0.00125|0|288.3333333333333|0|4.333333333333333|0
0|2022-01-07|0.18416666666666667|0|0.024583333333333336|0|242.08333333333334|0|9.041666666666666|0
0|2022-01-08|0.09333333333333334|0|0.0020833333333333333|0|295.0|0|7.458333333333333|0
0|2022-01-09|0.0|0|0.009583333333333333|0|170.83333333333334|0|4.375|0
0|2022-01-10|0.0|0|0.0|0|287.5|0|8.208333333333334|0
0|2022-01-11|0.0|0|0.0|0|270.8333333333333|0|5.666666666666667|0
0|2022-01-12|0.0|0|0.0020833333333333333|0|161.66666666666666|0|1.1666666666666667|0
0|2022-01-13|0.0|0|0.0004166666666666667|0|95.0|0|1.0416666666666667|0
0|2022-01-14|0.0|0|0.0008333333333333334|0|224.16666666666666|0|7.958333333333333|0
0|2022-01-15|0.0|0|0.0|0|310.0|0|15.875|0
0|2022-01-16|0.0|0|0.0|0|205.41666666666666|0|3.625|0
0|2022-01-17|0.0|0|0.050833333333333335|0|105.0|0|7.5|0
