|dates|Stafford_Virginia_UnitedStates.BLS_EmployedPopulation.data|Stafford_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Stafford_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Stafford_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Stafford_Virginia_UnitedStates.BLS_UnemploymentRate.data|Stafford_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Stafford_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Stafford_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-19|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-20|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-21|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-22|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-23|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-24|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-25|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-26|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-27|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-28|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-29|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-30|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-01|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-02|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-03|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-04|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-05|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-06|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-07|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-08|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-09|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-10|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-11|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-12|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-13|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-14|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-15|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-16|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-17|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-18|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-19|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-20|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-21|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-22|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-23|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-24|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-25|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-26|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-27|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-28|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-29|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-30|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-12-31|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-01|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-02|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-03|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-04|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-05|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-06|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-07|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-08|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-09|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-10|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-11|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-12|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-13|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-14|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-15|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-16|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2022-01-17|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
