|dates|Grady_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Grady_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Grady_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Grady_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Grady_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Grady_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Grady_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Grady_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-17|8827.0|0|8827.0|0|185.0|0|0.0|100
0|2021-12-18|8827.0|0|8827.0|0|185.0|0|0.0|100
0|2021-12-19|8827.0|0|8827.0|0|185.0|0|0.0|100
0|2021-12-20|8827.0|0|8827.0|0|185.0|0|0.0|100
0|2021-12-21|8827.0|0|8827.0|0|185.0|0|0.0|100
0|2021-12-22|8954.0|0|8954.0|0|185.0|0|0.0|100
0|2021-12-23|8954.0|0|8954.0|0|198.0|0|0.0|100
0|2021-12-24|8954.0|0|8954.0|0|198.0|0|0.0|100
0|2021-12-25|8954.0|0|8954.0|0|198.0|0|0.0|100
0|2021-12-26|8954.0|0|8954.0|0|198.0|0|0.0|100
0|2021-12-27|8954.0|0|8954.0|0|198.0|0|0.0|100
0|2021-12-28|8954.0|0|8954.0|0|198.0|0|0.0|100
0|2021-12-29|9044.0|0|9044.0|0|200.0|0|0.0|100
0|2021-12-30|9044.0|0|9044.0|0|200.0|0|0.0|100
0|2021-12-31|9044.0|0|9044.0|0|200.0|0|0.0|100
0|2022-01-01|9044.0|0|9044.0|0|200.0|0|0.0|100
0|2022-01-02|9044.0|0|9044.0|0|200.0|0|0.0|100
0|2022-01-03|9044.0|0|9044.0|0|200.0|0|0.0|100
0|2022-01-04|9044.0|0|9044.0|0|200.0|0|0.0|100
0|2022-01-05|9413.0|0|9413.0|0|203.0|0|0.0|100
0|2022-01-06|9413.0|0|9413.0|0|203.0|0|0.0|100
0|2022-01-07|9413.0|0|9413.0|0|203.0|0|0.0|100
0|2022-01-08|9413.0|0|9413.0|0|203.0|0|0.0|100
0|2022-01-09|9413.0|0|9413.0|0|203.0|0|0.0|100
0|2022-01-10|9413.0|0|9413.0|0|203.0|0|0.0|100
0|2022-01-11|9413.0|0|9413.0|0|203.0|0|0.0|100
0|2022-01-12|9967.0|0|9967.0|0|204.0|0|0.0|100
0|2022-01-13|9967.0|0|9967.0|0|204.0|0|0.0|100
0|2022-01-14|9967.0|0|9967.0|0|204.0|0|0.0|100
0|2022-01-15|9967.0|0|9967.0|0|204.0|0|0.0|100
0|2022-01-16|9967.0|0|9967.0|0|204.0|0|0.0|100
0|2022-01-17|9967.0|0|0.0|100|204.0|0|0.0|100
