|dates|Albany_NewYork_UnitedStates.JHU_ConfirmedCases.data|Albany_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Albany_NewYork_UnitedStates.NYT_ConfirmedCases.data|Albany_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Albany_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Albany_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Albany_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Albany_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-24|38669.0|0|38669.0|0|437.0|0|0.0|100
0|2021-12-25|38669.0|0|38669.0|0|437.0|0|0.0|100
0|2021-12-26|39158.0|0|39158.0|0|438.0|0|0.0|100
0|2021-12-27|39276.0|0|39276.0|0|438.0|0|0.0|100
0|2021-12-28|39492.0|0|39492.0|0|438.0|0|0.0|100
0|2021-12-29|39936.0|0|39936.0|0|439.0|0|0.0|100
0|2021-12-30|40432.0|0|40432.0|0|439.0|0|0.0|100
0|2021-12-31|41133.0|0|41133.0|0|439.0|0|0.0|100
0|2022-01-01|41133.0|0|41708.0|0|439.0|0|0.0|100
0|2022-01-02|41133.0|0|42229.0|0|439.0|0|0.0|100
0|2022-01-03|42607.0|0|42607.0|0|441.0|0|0.0|100
0|2022-01-04|42841.0|0|42841.0|0|442.0|0|0.0|100
0|2022-01-05|43499.0|0|43499.0|0|443.0|0|0.0|100
0|2022-01-06|44357.0|0|44357.0|0|444.0|0|0.0|100
0|2022-01-07|45231.0|0|45231.0|0|446.0|0|0.0|100
0|2022-01-08|46262.0|0|46262.0|0|447.0|0|0.0|100
0|2022-01-09|46933.0|0|46933.0|0|447.0|0|0.0|100
0|2022-01-10|47555.0|0|47555.0|0|448.0|0|0.0|100
0|2022-01-11|48065.0|0|48065.0|0|449.0|0|0.0|100
0|2022-01-12|48640.0|0|48640.0|0|450.0|0|0.0|100
0|2022-01-13|48640.0|0|49387.0|0|450.0|0|0.0|100
0|2022-01-14|50210.0|0|50210.0|0|456.0|0|0.0|100
0|2022-01-15|50940.0|0|50940.0|0|456.0|0|0.0|100
0|2022-01-16|51497.0|0|51497.0|0|459.0|0|0.0|100
0|2022-01-17|51823.0|0|0.0|100|463.0|0|0.0|100
