|dates|NewYork_NewYork_UnitedStates.AveragePrecipitationTotal.data|NewYork_NewYork_UnitedStates.AveragePrecipitationTotal.missing|NewYork_NewYork_UnitedStates.AveragePrecipitation.data|NewYork_NewYork_UnitedStates.AveragePrecipitation.missing|NewYork_NewYork_UnitedStates.AverageWindDirection.data|NewYork_NewYork_UnitedStates.AverageWindDirection.missing|NewYork_NewYork_UnitedStates.AverageWindSpeed.data|NewYork_NewYork_UnitedStates.AverageWindSpeed.missing
0|2020-05-15|0.00125|0|0.002916666666666667|0|62.916666666666664|0|4.375|0
0|2020-05-16|0.0020833333333333333|0|0.0004166666666666667|0|93.05555555555556|0|3.9583333333333335|0
0|2020-05-17|0.0|0|0.0|0|3.3333333333333335|0|0.6458333333333334|0
0|2020-05-18|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-19|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-20|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-21|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-22|0.0|0|0.0011458333333333333|0|0.0|0|0.0|0
0|2020-05-23|0.00025|0|0.025694444444444447|0|0.0|0|0.0|0
0|2020-05-24|0.013541666666666667|0|0.0|0|0.0|0|0.0|0
0|2020-05-25|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-26|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-27|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-28|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-29|0.0|0|0.00125|0|0.0|0|0.0|0
0|2020-05-30|0.0020833333333333333|0|0.0008333333333333334|0|0.0|0|0.0|0
0|2020-05-31|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-01|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-02|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-03|0.012083333333333333|0|0.014097222222222225|0|0.0|0|0.0|0
0|2020-06-04|0.006666666666666667|0|0.0|0|0.0|0|0.0|0
0|2020-06-05|0.0037500000000000003|0|0.006666666666666667|0|0.0|0|0.0|0
0|2020-06-06|0.0015277777777777779|0|0.003541666666666667|0|0.0|0|0.0|0
0|2020-06-07|0.0020833333333333333|0|0.0|0|0.0|0|0.0|0
0|2020-06-08|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-09|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-10|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-11|0.0004166666666666667|0|0.0020833333333333333|0|0.0|0|0.0|0
0|2020-06-12|0.0016666666666666668|0|0.0|0|0.0|0|0.0|0
0|2020-06-13|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-14|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-15|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-16|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-17|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-18|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-06-19|0.0|0|0.0|0|9.583333333333334|0|0.5416666666666666|0
0|2020-06-20|0.0|0|0.0|0|50.416666666666664|0|1.5416666666666667|0
0|2020-06-21|0.0|0|0.0|0|45.55555555555555|0|2.25|0
0|2020-06-22|0.0|0|0.0|0|52.5|0|2.4583333333333335|0
0|2020-06-23|0.0|0|0.0|0|6.25|0|2.6041666666666665|0
0|2020-06-24|0.0|0|0.0|0|73.75|0|3.9166666666666665|0
0|2020-06-25|0.0|0|0.0|0|57.5|0|2.7916666666666665|0
0|2020-06-26|0.0|0|0.0|0|50.833333333333336|0|3.2083333333333335|0
0|2020-06-27|0.0|0|0.00375|0|71.25|0|2.59375|0
0|2020-06-28|0.00375|0|0.003645833333333333|0|60.0|0|2.4270833333333335|0
0|2020-06-29|0.004583333333333333|0|0.014479166666666666|0|58.020833333333336|0|3.65625|0
0|2020-06-30|0.024166666666666666|0|0.0|0|49.583333333333336|0|3.0625|0
0|2020-07-01|0.0|0|0.00125|0|35.833333333333336|0|2.1875|0
0|2020-07-02|0.00125|0|0.0|0|62.5|0|3.125|0
0|2020-07-03|0.0|0|0.003388888888888889|0|47.416666666666664|0|2.9888888888888885|0
0|2020-07-04|0.005416666666666667|0|0.0|0|24.236111111111114|0|4.631944444444445|0
0|2020-07-05|0.0|0|0.0|0|42.291666666666664|0|1.5902777777777777|0
0|2020-07-06|0.0|0|0.009062500000000001|0|31.805555555555557|0|2.5416666666666665|0
0|2020-07-07|0.011250000000000001|0|0.0|0|36.38888888888889|0|4.881944444444444|0
0|2020-07-08|0.0|0|0.0008333333333333334|0|15.416666666666666|0|2.8125|0
0|2020-07-09|0.0016666666666666668|0|0.0|0|19.583333333333332|0|1.9583333333333333|0
0|2020-07-10|0.0|0|0.0844097222222222|0|49.02777777777778|0|6.861111111111111|0
0|2020-07-11|0.10625|0|0.0185|0|57.395833333333336|0|3.0812500000000003|0
0|2020-07-12|0.03125|0|0.0016666666666666668|0|95.83333333333333|0|4.666666666666667|0
0|2020-07-13|0.0025|0|0.0008333333333333334|0|120.625|0|4.104166666666667|0
0|2020-07-14|0.0|0|0.0|0|84.16666666666667|0|4.458333333333333|0
0|2020-07-15|0.0|0|0.0|0|32.36111111111111|0|5.152777777777778|0
0|2020-07-16|0.0|0|0.0|0|21.25|0|3.2291666666666665|0
0|2020-07-17|0.0002777777777777778|0|0.0006944444444444445|0|8.75|0|1.840277777777778|0
0|2020-07-18|0.0004166666666666667|0|0.0|0|20.416666666666668|0|1.375|0
0|2020-07-19|0.0|0|0.0|0|67.91666666666667|0|3.6666666666666665|0
0|2020-07-20|0.0|0|0.0|0|87.5|0|3.6875|0
0|2020-07-21|0.0|0|0.0|0|84.16666666666667|0|2.2291666666666665|0
0|2020-07-22|0.00125|0|0.048125|0|64.86111111111111|0|2.8958333333333335|0
0|2020-07-23|0.019305555555555555|0|0.0|0|85.1388888888889|0|4.534722222222222|0
0|2020-07-24|0.0008333333333333334|0|0.0075694444444444455|0|36.59722222222222|0|3.2465277777777772|0
0|2020-07-25|0.007083333333333334|0|0.0|0|72.5|0|3.5833333333333335|0
0|2020-07-26|0.0|0|0.0|0|104.16666666666667|0|5.541666666666667|0
0|2020-07-27|0.0|0|0.0|0|75.41666666666667|0|4.541666666666667|0
0|2020-07-28|0.0|0|0.0|0|98.75|0|4.1875|0
0|2020-07-29|0.0|0|0.0|0|40.833333333333336|0|1.5833333333333333|0
0|2020-07-30|0.0|0|0.0|0|53.125|0|2.8541666666666665|0
0|2020-07-31|0.035833333333333335|0|0.027986111111111114|0|15.243055555555555|0|1.6770833333333333|0
0|2020-08-01|0.0|0|0.0|0|13.333333333333334|0|2.0833333333333335|0
0|2020-08-02|0.0|0|0.0|0|43.125|0|3.8854166666666665|0
0|2020-08-03|0.0|0|0.014833333333333336|0|51.083333333333336|0|4.166666666666667|0
0|2020-08-04|0.025416666666666667|0|0.011166666666666667|0|74.29166666666667|0|5.913888888888889|0
0|2020-08-05|0.02|0|0.0|0|98.75|0|3.9166666666666665|0
0|2020-08-06|0.0|0|0.0|0|35.416666666666664|0|2.2083333333333335|0
0|2020-08-07|0.003958333333333334|0|0.012291666666666668|0|35.69444444444445|0|3.9930555555555554|0
0|2020-08-08|0.011250000000000001|0|0.0|0|35.0|0|2.3333333333333335|0
0|2020-08-09|0.0|0|0.0|0|75.83333333333333|0|2.9583333333333335|0
0|2020-08-10|0.0|0|0.0|0|72.08333333333333|0|4.375|0
0|2020-08-11|0.0|0|0.0|0|26.25|0|3.25|0
0|2020-08-12|0.0|0|0.07284722222222222|0|46.805555555555564|0|2.1041666666666665|0
0|2020-08-13|0.07333333333333333|0|0.005347222222222222|0|24.444444444444446|0|1.847222222222222|0
0|2020-08-14|0.01|0|0.0|0|38.333333333333336|0|5.75|0
0|2020-08-15|0.0|0|0.0|0|27.083333333333332|0|6.291666666666667|0
0|2020-08-16|0.0025|0|0.008263888888888888|0|34.93055555555556|0|8.284722222222221|0
0|2020-08-17|0.0062499999999999995|0|0.002916666666666667|0|62.083333333333336|0|2.0625|0
0|2020-08-18|0.014166666666666668|0|0.008333333333333333|0|65.0|0|2.75|0
0|2020-08-19|0.0004166666666666667|0|0.004166666666666667|0|49.6875|0|2.71875|0
0|2020-08-20|0.005416666666666667|0|0.0|0|40.833333333333336|0|2.8541666666666665|0
0|2020-08-21|0.0|0|0.0|0|117.5|0|5.541666666666667|0
0|2020-08-22|0.0|0|0.0|0|72.5|0|4.0|0
0|2020-08-23|0.0|0|0.0|0|49.583333333333336|0|2.3333333333333335|0
0|2020-08-24|0.0|0|0.0|0|80.83333333333333|0|3.0416666666666665|0
0|2020-08-25|0.0|0|0.008541666666666666|0|130.52083333333334|0|5.1875|0
0|2020-08-26|0.015|0|0.0|0|133.75|0|5.75|0
0|2020-08-27|0.0025|0|0.011527777777777776|0|81.11111111111111|0|3.4166666666666665|0
0|2020-08-28|0.015|0|0.0|0|52.56944444444445|0|3.3055555555555554|0
0|2020-08-29|0.0|0|0.0|0|120.41666666666667|0|3.9166666666666665|0
0|2020-08-30|0.0004166666666666667|0|0.0|0|173.33333333333334|0|7.416666666666667|0
0|2020-08-31|0.0|0|0.0|0|12.916666666666666|0|3.1666666666666665|0
0|2020-09-01|0.00125|0|0.006854166666666667|0|20.104166666666668|0|3.775|0
0|2020-09-02|0.0022222222222222222|0|0.0036805555555555554|0|23.26388888888889|0|2.9166666666666665|0
0|2020-09-03|0.00375|0|0.018708333333333337|0|57.430555555555564|0|2.5597222222222222|0
0|2020-09-04|0.0|0|0.0|0|128.75|0|4.427083333333333|0
0|2020-09-05|0.0|0|0.0|0|80.0|0|3.4583333333333335|0
0|2020-09-06|0.0|0|0.0|0|49.166666666666664|0|3.25|0
0|2020-09-07|0.0|0|0.0|0|6.9375|0|2.3125|0
0|2020-09-08|0.0|0|0.0|0|31.666666666666668|0|1.875|0
0|2020-09-09|0.0|0|0.0|0|19.583333333333332|0|2.4375|0
0|2020-09-10|0.0060416666666666665|0|0.030055555555555554|0|24.034722222222218|0|2.3833333333333333|0
0|2020-09-11|0.03791666666666667|0|0.0|0|23.777777777777775|0|5.234027777777778|0
0|2020-09-12|0.0|0|0.0|0|23.958333333333332|0|5.729166666666667|0
0|2020-09-13|0.0|0|0.0|0|34.270833333333336|0|2.5972222222222223|0
0|2020-09-14|0.0|0|0.0|0|41.666666666666664|0|4.458333333333333|0
0|2020-09-15|0.0|0|0.0|0|12.5|0|3.6666666666666665|0
0|2020-09-16|0.0|0|0.0|0|97.5|0|2.4583333333333335|0
0|2020-09-17|0.0|0|0.0|0|30.208333333333332|0|1.8333333333333333|0
0|2020-09-18|0.0|0|0.0|0|37.43055555555556|0|7.3819444444444455|0
0|2020-09-19|0.0|0|0.0|0|45.416666666666664|0|7.375|0
0|2020-09-20|0.0|0|0.0|0|30.416666666666668|0|6.666666666666667|0
0|2020-09-21|0.0|0|0.0|0|49.166666666666664|0|4.291666666666667|0
0|2020-09-22|0.0|0|0.0|0|60.0|0|3.625|0
0|2020-09-23|0.0|0|0.0|0|152.29166666666666|0|5.5625|0
0|2020-09-24|0.0|0|0.0|0|77.5|0|2.375|0
0|2020-09-25|0.0|0|0.0|0|112.08333333333333|0|1.875|0
0|2020-09-26|0.0|0|0.0|0|36.041666666666664|0|2.7916666666666665|0
0|2020-09-27|0.0|0|0.0|0|20.208333333333332|0|2.548611111111111|0
0|2020-09-28|0.0010416666666666667|0|0.0014930555555555556|0|28.75|0|2.6944444444444446|0
0|2020-09-29|0.0|0|0.011270833333333334|0|3.9583333333333335|0|2.6722222222222225|0
0|2020-09-30|0.06708333333333334|0|0.03635416666666667|0|126.80555555555556|0|5.901388888888889|0
0|2020-10-01|0.0|0|0.0|0|55.833333333333336|0|3.7083333333333335|0
0|2020-10-02|0.0008333333333333334|0|0.0016666666666666668|0|104.16666666666667|0|3.625|0
0|2020-10-03|0.0008333333333333334|0|0.0|0|138.33333333333334|0|4.333333333333333|0
0|2020-10-04|0.0|0|0.0|0|19.166666666666668|0|4.208333333333333|0
0|2020-10-05|0.0|0|0.0|0|10.625|0|2.3958333333333335|0
0|2020-10-06|0.0|0|0.0|0|42.77777777777778|0|2.6458333333333335|0
0|2020-10-07|0.0|0|0.0008333333333333334|0|160.89583333333334|0|8.229166666666666|0
0|2020-10-08|0.0008333333333333334|0|0.0|0|227.5|0|7.875|0
0|2020-10-09|0.0|0|0.0|0|77.91666666666667|0|2.2916666666666665|0
0|2020-10-10|0.0|0|0.0|0|70.41666666666667|0|5.5|0
0|2020-10-11|0.0|0|0.0|0|93.64583333333333|0|5.864583333333333|0
0|2020-10-12|0.008333333333333333|0|0.027749999999999997|0|46.375|0|8.853472222222223|0
0|2020-10-13|0.03916666666666666|0|0.009895833333333335|0|45.55555555555555|0|6.687499999999999|0
0|2020-10-14|0.006666666666666667|0|0.0|0|88.75|0|4.583333333333333|0
0|2020-10-15|0.0|0|0.0|0|56.25|0|4.125|0
0|2020-10-16|0.0|0|0.04447916666666666|0|49.444444444444436|0|3.9722222222222228|0
0|2020-10-17|0.05708333333333334|0|0.000625|0|96.45833333333333|0|3.7083333333333335|0
0|2020-10-18|0.0|0|0.0|0|47.5|0|3.4166666666666665|0
0|2020-10-19|0.0|0|0.0|0|10.625|0|1.8541666666666667|0
0|2020-10-20|0.0|0|0.0|0|10.416666666666666|0|1.621527777777778|0
0|2020-10-21|0.0|0|0.0|0|7.0555555555555545|0|1.2125000000000001|0
0|2020-10-22|0.0|0|0.0|0|19.791666666666668|0|0.8541666666666666|0
0|2020-10-23|0.0|0|0.0|0|10.763888888888891|0|1.2256944444444444|0
0|2020-10-24|0.0|0|0.0|0|106.45833333333333|0|3.8333333333333335|0
0|2020-10-25|0.0|0|0.0008333333333333334|0|19.583333333333332|0|5.8125|0
0|2020-10-26|0.0008333333333333334|0|0.0004166666666666667|0|20.45138888888889|0|4.118055555555555|0
0|2020-10-27|0.0004166666666666667|0|0.0|0|64.30555555555556|0|3.0486111111111107|0
0|2020-10-28|0.0016666666666666668|0|0.003180555555555556|0|54.208333333333336|0|2.359722222222222|0
0|2020-10-29|0.004166666666666667|0|0.04163194444444445|0|43.020833333333336|0|7.479166666666668|0
0|2020-10-30|0.08041666666666666|0|0.024750000000000005|0|40.63888888888889|0|7.845833333333334|0
0|2020-10-31|0.008749999999999999|0|0.0|0|15.833333333333334|0|2.7083333333333335|0
0|2020-11-01|0.0|0|0.012916666666666668|0|101.80555555555556|0|5.131944444444445|0
0|2020-11-02|0.016666666666666666|0|0.0|0|241.66666666666666|0|10.666666666666666|0
0|2020-11-03|0.0|0|0.0|0|230.0|0|9.0|0
0|2020-11-04|0.0|0|0.0|0|33.958333333333336|0|3.4375|0
0|2020-11-05|0.0|0|0.0|0|81.25|0|3.75|0
0|2020-11-06|0.0|0|0.0|0|92.08333333333333|0|4.25|0
0|2020-11-07|0.0|0|0.0|0|142.91666666666666|0|3.4583333333333335|0
0|2020-11-08|0.0|0|0.0|0|280.0|0|5.0|0
0|2020-11-09|0.0|0|0.0|0|165.0|0|3.3333333333333335|0
0|2020-11-10|0.0|0|0.0|0|87.91666666666667|0|4.708333333333333|0
0|2020-11-11|0.0|0|0.02184027777777778|0|31.597222222222218|0|2.961805555555556|0
0|2020-11-12|0.0062499999999999995|0|0.006590277777777777|0|73.55555555555556|0|6.396527777777778|0
0|2020-11-13|0.005833333333333334|0|0.005545634920634922|0|106.57242063492065|0|4.125496031746032|0
0|2020-11-14|0.007083333333333334|0|0.0|0|80.0|0|4.395833333333333|0
0|2020-11-15|0.0|0|0.002638888888888889|0|87.91666666666667|0|7.208333333333333|0
0|2020-11-16|0.002916666666666667|0|0.0|0|181.66666666666666|0|6.25|0
0|2020-11-17|0.0|0|0.0|0|177.08333333333334|0|6.958333333333333|0
