|dates|Atchison_Missouri_UnitedStates.BLS_EmployedPopulation.data|Atchison_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Atchison_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Atchison_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Atchison_Missouri_UnitedStates.BLS_UnemploymentRate.data|Atchison_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Atchison_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Atchison_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-14|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-15|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-16|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-17|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-18|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-19|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-20|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-21|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-22|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-23|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-24|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-25|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-26|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-27|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-28|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-29|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-30|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2021-12-31|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-01|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-02|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-03|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-04|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-05|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-06|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-07|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-08|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-09|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-10|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-11|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-12|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-13|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-14|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-15|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-16|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
0|2022-01-17|2644.0|0|78.0|0|2.8655400440852317|0|2722.0|0
