|dates|Petroleum_Montana_UnitedStates.BLS_EmployedPopulation.data|Petroleum_Montana_UnitedStates.BLS_EmployedPopulation.missing|Petroleum_Montana_UnitedStates.BLS_UnemployedPopulation.data|Petroleum_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Petroleum_Montana_UnitedStates.BLS_UnemploymentRate.data|Petroleum_Montana_UnitedStates.BLS_UnemploymentRate.missing|Petroleum_Montana_UnitedStates.BLS_LaborForcePopulation.data|Petroleum_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-01|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-02|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-03|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-04|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-05|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-06|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-07|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-08|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-09|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-10|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-11|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-12|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-13|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-14|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-15|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-16|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2022-01-17|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
