|dates|Brown_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Brown_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Brown_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Brown_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Brown_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Brown_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Brown_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Brown_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-06|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-07|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-08|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-09|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-10|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-11|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-12|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-13|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-14|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-15|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-16|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-17|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
