|dates|Coconino_Arizona_UnitedStates.AveragePrecipitationTotal.data|Coconino_Arizona_UnitedStates.AveragePrecipitationTotal.missing|Coconino_Arizona_UnitedStates.AveragePrecipitation.data|Coconino_Arizona_UnitedStates.AveragePrecipitation.missing|Coconino_Arizona_UnitedStates.AverageWindDirection.data|Coconino_Arizona_UnitedStates.AverageWindDirection.missing|Coconino_Arizona_UnitedStates.AverageWindSpeed.data|Coconino_Arizona_UnitedStates.AverageWindSpeed.missing
0|2021-12-22|0.0|0|0.0|0|55.416666666666664|0|2.7083333333333335|0
0|2021-12-23|0.0|0|0.005833333333333334|0|189.375|0|13.847222222222221|0
0|2021-12-24|0.03333333333333333|0|0.04506944444444444|0|216.5277777777778|0|16.75|0
0|2021-12-25|0.020416666666666666|0|0.0|0|161.25|0|11.5|0
0|2021-12-26|0.0001388888888888889|0|0.00025|0|213.27777777777774|0|19.402083333333334|0
0|2021-12-27|0.0|0|0.0|0|209.79166666666666|0|16.711805555555554|0
0|2021-12-28|0.0|0|0.009138888888888889|0|219.48809523809527|0|14.984722222222224|0
0|2021-12-29|0.012083333333333333|0|0.0009375|0|206.35416666666666|0|11.034027777777778|0
0|2021-12-30|0.00011904761904761905|0|0.0|0|202.0|0|10.21984126984127|0
0|2021-12-31|0.0|0|0.0032976190476190475|0|233.28968253968253|0|11.617857142857142|0
0|2022-01-01|0.0020833333333333333|0|0.0003333333333333333|0|159.4722222222222|0|5.88611111111111|0
0|2022-01-02|0.0|0|0.0|0|38.333333333333336|0|3.9583333333333335|0
0|2022-01-03|0.0|0|0.0|0|47.916666666666664|0|2.7083333333333335|0
0|2022-01-04|0.0|0|0.0|0|87.08333333333333|0|3.2916666666666665|0
0|2022-01-05|0.0|0|0.0|0|66.25|0|2.125|0
0|2022-01-06|0.0|0|0.0|0|56.25|0|2.3333333333333335|0
0|2022-01-07|0.0|0|0.0|0|126.66666666666667|0|7.958333333333333|0
0|2022-01-08|0.0|0|0.0|0|156.25|0|5.958333333333333|0
0|2022-01-09|0.0|0|0.0|0|55.416666666666664|0|10.333333333333334|0
0|2022-01-10|0.0|0|0.0|0|55.0|0|10.375|0
0|2022-01-11|0.0|0|0.0|0|37.5|0|3.5416666666666665|0
0|2022-01-12|0.0|0|0.0|0|37.916666666666664|0|7.0|0
0|2022-01-13|0.0|0|0.0|0|67.08333333333333|0|2.8333333333333335|0
0|2022-01-14|0.0|0|0.0|0|31.666666666666668|0|5.541666666666667|0
0|2022-01-15|0.0|0|0.0|0|61.458333333333336|0|8.25|0
0|2022-01-16|0.0|0|0.0|0|41.666666666666664|0|4.916666666666667|0
0|2022-01-17|0.0|25|0.0|25|133.625|0|4.041666666666667|0
