|dates|Brazos_Texas_UnitedStates.BLS_EmployedPopulation.data|Brazos_Texas_UnitedStates.BLS_EmployedPopulation.missing|Brazos_Texas_UnitedStates.BLS_UnemployedPopulation.data|Brazos_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Brazos_Texas_UnitedStates.BLS_UnemploymentRate.data|Brazos_Texas_UnitedStates.BLS_UnemploymentRate.missing|Brazos_Texas_UnitedStates.BLS_LaborForcePopulation.data|Brazos_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-08|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-09|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-10|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-11|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-12|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-13|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-14|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-15|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-16|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-17|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-18|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-19|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-20|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-21|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-22|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-23|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-24|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-25|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-26|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-27|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-28|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-29|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-30|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2021-12-31|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-01|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-02|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-03|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-04|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-05|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-06|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-07|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-08|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-09|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-10|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-11|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-12|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-13|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-14|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-15|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-16|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
0|2022-01-17|112414.0|0|5103.0|0|4.342350468442864|0|117517.0|0
